g_m_t,airport_id,iata_code,city_iata,icao_code,geoname_id,latitude,longitude,airport_name,country
-3,6506,QPW,QPW,,3422683.0,68.25,-53.5,Heliport,Greenland
-3,6524,QRY,QRY,,0.0,68.15,-53.45,Heliport,Greenland
-3,6534,QUP,QUP,,3420097.0,70.05,-52.0,Heliport,Greenland
-3,7033,SFJ,SFJ,BGSF,6295704.0,67.01222,-50.719723,Kangerlussuaq,Greenland
-4,7696,THU,THU,BGTL,3831224.0,76.53333,-68.7,Pituffik,Greenland
-3,8039,UAK,UAK,BGBW,6295690.0,61.166668,-45.316666,Narsarsuaq,Greenland
-3,8136,UMD,UMD,BGUM,3426193.0,70.66889,-52.11778,Uummannaq,Greenland
-3,8721,XEO,XEO,,0.0,69.333336,-51.0,Harbour,Greenland
-3,8722,XEQ,XEQ,,0.0,60.266666,-44.63333,Harbour,Greenland
-3,8813,XIQ,XIQ,,0.0,69.0,-51.0,Harbour,Greenland
-3,10468,QQT,,BGQE,7730419.0,69.9958611087,-51.3009166718,Qeqertaq Heliport,Greenland
0,750,BJL,BJL,GBYD,2413876.0,13.34406,-16.6522,Yundum International,Gambia
0,772,BKJ,BKJ,GUOK,6297253.0,10.966667,-14.283333,Boke,Guinea
0,1370,CKY,CKY,GUCY,6297246.0,9.575655,-13.62017,Conakry,Guinea
0,2245,FAA,FAA,GUFH,6297247.0,10.033333,-10.75,Faranah,Guinea
0,2320,FIG,FIG,GUFA,7730087.0,10.35,-13.566667,Fria,Guinea
0,2605,GII,GII,GUSI,6297254.0,11.516667,-9.166667,Siguiri,Guinea
0,3945,KNN,KNN,GUXD,6297255.0,10.3975,-9.305556,Kankan,Guinea
0,4037,KSI,KSI,GUKU,6297249.0,9.183333,-10.1,Kissidougou,Guinea
0,4271,LEK,LEK,GULB,6297250.0,11.333333,-12.297222,Labe,Guinea
0,4693,MCA,MCA,GUMA,6297251.0,8.55,-9.466667,Macenta,Guinea
0,5622,NZE,NZE,GUNZ,0.0,7.808333,-8.702778,Nzerekore,Guinea
0,6940,SBI,SBI,GUSB,7668290.0,12.483333,-13.3,Sambailo,Guinea
-4,559,BBR,BBR,,0.0,16.01639,-61.739445,Baillif,Guadeloupe
-4,1918,DSD,DSD,,0.0,16.333332,-61.016666,La Desirade,Guadeloupe
-4,2505,GBJ,GBJ,,0.0,15.866667,-61.266666,Les Bases,Guadeloupe
-4,3085,HTB,HTB,,3578351.0,15.716667,-61.63333,Terre-de-Bas,Guadeloupe
-4,4527,LSS,LSS,,3578347.0,15.866944,-61.576668,Terre-de-Haut,Guadeloupe
-4,6350,PTP,PTP,TFFR,3578597.0,16.2675,-61.52639,Le Raizet,Guadeloupe
-4,7027,SFC,SFC,,0.0,16.25,-61.283333,St Francois,Guadeloupe
1,949,BSG,BSG,FGBT,7668240.0,1.906667,9.802222,Bata,Equatorial Guinea
1,7350,SSG,SSG,FGSL,6296982.0,3.757791,8.716096,Malbo,Equatorial Guinea
2,309,AOK,AOK,LGKP,6299494.0,35.420685,27.146729,Karpathos,Greece
2,407,ATH,ATH,LGAV,6299484.0,37.93635,23.946486,"Athens International Airport ""Eleftherios Venizelos""",Greece
2,476,AXD,AXD,LGAL,6299483.0,40.856785,25.944893,Dimokritos,Greece
2,1262,CFU,CFU,LGKR,6299495.0,39.60784,19.914644,Ioannis Kapodistrias,Greece
2,1302,CHQ,CHQ,LGSA,6299507.0,35.5402,24.140373,Souda,Greece
2,2039,EFL,EFL,LGKF,6299491.0,38.118057,20.505556,Kefalonia Istland International Airport,Greece
2,2705,GPA,GPA,LGRX,6299506.0,38.25,21.733334,Araxos Airport,Greece
2,2908,HER,HER,LGIR,6299488.0,35.33663,25.174192,Nikos Kazantzakis Airport,Greece
2,3309,IOA,IOA,LGIO,7668312.0,39.696667,20.825832,Ioannina,Greece
2,3529,JIK,JIK,LGIK,7668311.0,37.666668,26.333332,Ikaria,Greece
2,3545,JKH,JKH,LGHI,6299487.0,38.345795,26.142336,Chios,Greece
2,3546,JKL,JKL,LGKY,8299117.0,36.963333,26.940556,Kalymnos Island,Greece
2,3562,JMK,JMK,LGMK,6299500.0,37.43611,25.344444,Mikonos,Greece
2,3579,JNX,JNX,LGNX,6299502.0,37.1,25.383333,Naxos Airport,Greece
2,3617,JSH,JSH,LGST,7668316.0,35.216667,26.116667,Sitia,Greece
2,3618,JSI,JSI,LGSK,6299508.0,39.180557,23.505556,Skiathos,Greece
2,3628,JSY,JSY,LGSO,6299510.0,37.42361,24.95,Syros Island,Greece
2,3632,JTR,JTR,LGSR,6299511.0,36.4,25.483334,Santorini (Thira),Greece
2,3633,JTY,JTY,LGPL,7668314.0,36.566666,26.366667,Astypalaia,Greece
2,3807,KGS,KGS,LGKO,6299493.0,36.793056,27.095278,Kos Island International Airport,Greece
2,3852,KIT,KIT,LGKC,6299490.0,36.291668,23.025,Kithira,Greece
2,3907,KLX,KLX,LGKL,6299492.0,37.069443,22.027779,Kalamata,Greece
2,4038,KSJ,KSJ,LGKS,7668313.0,35.42139,26.916668,Kasos Island,Greece
2,4043,KSO,KSO,LGKA,6299489.0,40.450832,21.273333,Aristoteles Airport,Greece
2,4103,KVA,KVA,LGKV,6299496.0,40.912994,24.619675,Megas Alexandros International,Greece
2,4161,KZI,KZI,LGKZ,6299497.0,40.288612,21.841944,Philippos Airport,Greece
2,4165,KZS,KZS,LGKJ,7730631.0,36.083332,29.333332,Kastelorizo,Greece
2,4491,LRA,LRA,LGLR,6299499.0,39.65111,22.463888,Larisa,Greece
2,4506,LRS,LRS,LGLE,6453425.0,37.516666,26.783333,Leros,Greece
2,4612,LXS,LXS,LGLM,6299498.0,39.923904,25.233446,Limnos,Greece
2,4888,MJT,MJT,LGMT,6299501.0,39.05611,26.599443,Mytilene International Airport,Greece
2,4933,MLO,MLO,LGML,6453409.0,36.69611,24.475,Milos,Greece
2,5950,PAS,PAS,LGPA,6299503.0,37.066666,25.1,Paros,Greece
2,6140,PKH,PKH,LGHL,7668310.0,37.301388,23.147223,Alexion,Greece
2,6395,PVK,PVK,LGPZ,6299504.0,38.926388,20.765833,Aktion,Greece
2,6432,PYR,PYR,LGAD,6299482.0,37.683334,21.466667,Andravida,Greece
2,6698,RHO,RHO,LGRP,6301777.0,36.401867,28.090677,Diagoras,Greece
2,7155,SKG,SKG,LGTS,6299514.0,40.520832,22.972221,Macedonia International,Greece
2,7167,SKU,SKU,LGSY,7668317.0,38.916668,24.566668,Skiros,Greece
2,7206,SMI,SMI,LGSM,6299509.0,37.69145,26.914417,Samos,Greece
2,7284,SPJ,SPJ,LGSP,7668315.0,36.983334,22.533333,Eleftherios Venizelos,Greece
2,8368,VOL,VOL,LGBL,6299485.0,39.38333,22.93111,Nea Anchialos,Greece
2,9958,ZTH,ZTH,LGZA,6299516.0,37.755833,20.888332,Zakinthos International Airport,Greece
-6,24,AAZ,AAZ,MGQZ,6299804.0,14.87,-91.5,Quetzaltenango,Guatemala
-6,343,AQB,AQB,MGQC,7730655.0,15.01,-91.15,Quiche Airport,Guatemala
-6,1169,CBV,CBV,MGCB,6299799.0,15.471667,-90.409164,Coban,Guatemala
-6,1328,CIQ,CIQ,,7730919.0,14.85,-89.61667,Chiquimula,Guatemala
-6,1407,CMM,CMM,MGCR,7730652.0,17.458332,-90.05333,Carmelita,Guatemala
-6,1553,CTF,CTF,MGCT,8299192.0,14.766667,-91.916664,Coatepeque Airport,Guatemala
-6,1880,DON,DON,,7730985.0,17.633333,-89.666664,Dos Lagunas,Guatemala
-6,2129,ENJ,ENJ,,7731007.0,17.333332,-90.166664,El Naranjo,Guatemala
-6,2417,FRS,FRS,MGTK,6301804.0,16.916668,-89.88333,Santa Elena,Guatemala
-6,2748,GSJ,GSJ,MGSJ,6299806.0,13.93619,-90.83583,Puerto San Jose,Guatemala
-6,2774,GUA,GUA,MGGT,6299801.0,14.588071,-90.53068,La Aurora,Guatemala
-6,3106,HUG,HUG,MGHT,6299802.0,15.333333,-91.46667,Huehuetenango,Guatemala
-6,4223,LCF,LCF,,7731211.0,15.667778,-88.94778,Las Vegas,Guatemala
-6,4463,LOX,LOX,,0.0,14.97,-90.17,Los Tablones Airport,Guatemala
-6,4710,MCR,MCR,MGMM,7730653.0,17.0,-92.00833,Melchor De Menco,Guatemala
-6,5975,PBR,PBR,MGPB,6299803.0,15.723056,-88.60611,Puerto Barrios,Guatemala
-6,5990,PCG,PCG,,7731386.0,17.26,-90.24722,Paso Caballos,Guatemala
-6,6141,PKJ,PKJ,,7731401.0,15.6425,-90.76195,Playa Grande,Guatemala
-6,6239,PON,PON,MGPP,7730654.0,16.35,-89.433334,Poptun,Guatemala
-6,6664,RER,RER,MGRT,6299805.0,14.520278,-91.696945,Base Aerea Del Sur,Guatemala
-6,6876,RUV,RUV,MGRB,7730106.0,15.833333,-90.333336,Rubelsanto,Guatemala
-6,7751,TKM,TKM,,7731548.0,17.226389,-89.605,El Peten,Guatemala
-6,8046,UAX,UAX,,7731571.0,17.393888,-89.632774,Uaxactun,Guatemala
10,2785,GUM,GUM,PGUM,4043999.0,13.492787,144.80486,Guam International,Guam
10,8041,UAM,GUM,PGUA,0.0,13.466667,144.76666,Andersen AFB,Guam
0,903,BQE,BQE,GGBU,7730579.0,11.3,-15.85,Bubaque,Guinea-Bissau
0,5908,OXB,OXB,GGOV,6297195.0,11.888889,-15.657222,Osvaldo Vieira International,Guinea-Bissau
-4,160,AHL,AHL,SYAH,7730810.0,2.483333,-59.316666,Aishalton,Guyana
-4,574,BCG,BCG,,7730848.0,6.55,-58.55,Bemichi,Guyana
-4,821,BMJ,BMJ,SYBR,7730871.0,6.75,-60.0,Baramita,Guyana
-4,2072,EKE,EKE,,3661366.0,5.916667,-59.88333,Ekereku,Guyana
-4,2560,GEO,GEO,SYCJ,6300882.0,6.503833,-58.25308,Cheddi Jagan International,Guyana
-4,2576,GFO,GFO,SYBT,7731050.0,6.416667,-58.583332,Bartica,Guyana
-4,3270,IMB,IMB,SYIB,7731114.0,5.716667,-60.283333,Imbaimadai,Guyana
-4,3670,KAI,KAI,PKSA,7730145.0,5.883333,-60.619446,Kaieteur,Guyana
-4,3679,KAR,KAR,SYKM,7731151.0,5.883333,-60.61667,Kamarang,Guyana
-4,3868,KKG,KKG,,8299168.0,5.266667,-59.816666,Konawaruk,Guyana
-4,3988,KPG,KPG,,8298699.0,6.466667,-59.166668,Kurupung,Guyana
-4,4011,KRG,KRG,SYKS,7731187.0,4.016667,-59.516666,Karasabai,Guyana
-4,4016,KRM,KRM,SYKR,7731188.0,3.75,-59.316666,Karanambo,Guyana
-4,4067,KTO,KTO,SYKT,7731195.0,4.65,-59.816666,Kato,Guyana
-4,4544,LTM,LTM,SYLT,7730181.0,3.371667,-59.79,Lethem,Guyana
-4,4558,LUB,LUB,SYLP,7731243.0,2.4,-59.433334,Lumid Pau,Guyana
-4,4820,MHA,MHA,SYMD,7731271.0,5.25,-59.15,Mahdia,Guyana
-4,5200,MWJ,MWJ,,8261024.0,6.55,-59.9,Matthews Ridge,Guyana
-4,5253,MYM,MYM,SYMM,7731316.0,4.6,-59.63333,Monkey Mountain,Guyana
-4,5299,NAI,NAI,SYAN,7731323.0,3.75,-59.0,Annai,Guyana
-4,5695,OGL,OGL,,0.0,6.8,-58.105556,Ogle,Guyana
-4,5824,ORJ,ORJ,SYOR,7731373.0,4.716667,-60.033333,Orinduik,Guyana
-4,6117,PIQ,PIQ,,3661070.0,5.5,-59.0,Pipillipai,Guyana
-4,6144,PKM,PKM,,3376398.0,7.733333,-59.88333,Port Kaituma,Guyana
-4,6197,PMT,PMT,,8298956.0,7.566667,-57.183334,Paramakotoi,Guyana
-4,6301,PRR,PRR,SYPR,7731412.0,5.8,-61.05,Paruima,Guyana
-4,6983,SDC,SDC,,8298876.0,3.333333,-58.166668,Sandcreek,Guyana
-4,7159,SKM,SKM,,3375941.0,5.877778,-57.175,Skeldon,Guyana
-4,8186,USI,USI,SYMB,7731591.0,8.166667,-59.833332,Mabaruma,Guyana
-4,8285,VEG,VEG,,8298914.0,5.55,-59.283333,Maikwak,Guyana
8,2937,HHP,HKG,,0.0,22.318056,114.2,H K Heliport,Hong Kong
8,2967,HKG,HKG,VHHH,6301089.0,22.315248,113.93649,Hong Kong International,Hong Kong
8,8828,XJH,HKG,,0.0,22.2478599,114.2033843,Hong Kong Harbour,Hong Kong
8,9971,ZTW,ZTW,,0.0,0.0,0.0,Tsuen Wan Railway Station,Hong Kong
-6,164,AHS,AHS,MHAH,7730656.0,15.441667,-84.425,Ahuas,Honduras
-6,696,BHG,BHG,MHBL,7730657.0,15.734722,-84.543335,Brus Laguna,Honduras
-6,1122,CAA,CAA,,3613974.0,14.830556,-85.89445,Catacamas,Honduras
-6,1201,CDD,CDD,MHCU,7730658.0,15.322222,-83.602776,Cauquira,Honduras
-6,1652,CYL,CYL,,8298916.0,15.0,-86.5,Coyoles,Honduras
-6,2025,EDQ,EDQ,,8260988.0,14.233333,-88.416664,Erandique,Honduras
-6,2134,ENQ,ENQ,,0.0,14.369167,-87.617226,Coronel E Soto Cano AB,Honduras
-6,2472,GAC,GAC,,3609586.0,14.596667,-88.59389,Gracias,Honduras
-6,2614,GJA,GJA,MHNJ,6299815.0,16.445,-85.90583,Guanaja,Honduras
-6,2787,GUO,GUO,,3609389.0,15.116667,-86.13333,Gualaco,Honduras
-6,3345,IRN,IRN,,8298764.0,15.95,-85.183334,Iriona,Honduras
-6,3646,JUT,JUT,MHJU,7730659.0,14.673333,-86.29305,Juticalpa,Honduras
-6,4222,LCE,LCE,MHLC,6299812.0,15.740556,-86.85722,Goloson International,Honduras
-6,4286,LEZ,LEZ,,8299058.0,14.25,-88.166664,La Esperanza,Honduras
-6,4387,LLH,LLH,,0.0,15.443056,-87.89889,Las Limas,Honduras
-6,4406,LMH,LMH,,8298998.0,15.866667,-85.55,Limon,Honduras
-6,4565,LUI,LUI,,8298733.0,13.333333,-87.85,La Union,Honduras
-6,5634,OAN,OAN,,8298922.0,15.504444,-86.57472,Olanchito,Honduras
-6,5829,ORO,ORO,,8299079.0,15.125278,-87.13389,Yoro,Honduras
-6,5991,PCH,PCH,,3604104.0,15.0,-89.0,Palacios,Honduras
-6,6044,PEU,PEU,MHPL,3603157.0,15.216667,-83.76667,Puerto Lempira,Honduras
-6,6848,RTB,RTB,MHRO,6299818.0,16.318209,-86.52722,Roatan,Honduras
-6,6877,RUY,RUY,MHRU,7730660.0,15.0,-88.0,Copan,Honduras
-6,6921,SAP,SAP,MHLM,6299814.0,15.456245,-87.927795,Ramon Villeda Morales International,Honduras
-6,6960,SCD,SCD,MHUL,7730661.0,14.916111,-87.26667,Sulaco,Honduras
-6,7019,SET,SET,,8298761.0,15.316667,-85.86667,San Esteban,Honduras
-6,7588,TCF,TCF,,3600704.0,15.658889,-85.99472,Tocoa,Honduras
-6,7624,TEA,TEA,MHTE,6299821.0,15.771667,-87.48778,Tela,Honduras
-6,7675,TGU,TGU,MHTG,6299822.0,14.060123,-87.21972,Toncontin,Honduras
-6,7730,TJI,TJI,,3600591.0,15.925833,-85.939445,Capiro,Honduras
-6,8090,UII,UII,MHUT,7730662.0,16.091667,-86.8875,Utila,Honduras
-6,8398,VTA,VTA,,0.0,14.95,-87.4,Victoria,Honduras
-6,8934,XPL,XPL,,3613321.0,14.416667,-87.61667,Coronel Enrique Soto Cano AB,Honduras
1,1045,BWK,BWK,LDSB,6299320.0,43.283333,16.683332,Brac,Croatia
1,1716,DBV,DBV,LDDU,6299314.0,42.56072,18.260616,Dubrovnik,Croatia
1,4534,LSZ,LSZ,LDLO,3217445.0,44.566944,14.385833,Losinj Airport,Croatia
1,5847,OSI,OSI,LDOS,6299318.0,45.55,18.683332,Osijek,Croatia
1,6384,PUY,PUY,LDPL,6299319.0,44.891666,13.923611,Pula,Croatia
1,6725,RJK,RJK,LDRI,3219203.0,45.21583,14.568333,Rijeka,Croatia
1,7293,SPU,SPU,LDSP,3215304.0,43.536526,16.29946,Split,Croatia
1,9609,ZAD,ZAD,LDZD,3220360.0,44.09778,15.356667,Zadar,Croatia
1,9611,ZAG,ZAG,LDZA,3186886.0,45.733242,16.06152,Franjo Tudman International Airport,Croatia
-5,1137,CAP,CAP,MTCH,6299913.0,19.732779,-72.195,Cap Haitien,Haiti
-5,1645,CYA,CYA,,3728097.0,18.269722,-73.78833,Les Cayes,Haiti
-5,3439,JAK,JAK,,3723779.0,18.240557,-72.51861,Jacmel Regional Airport,Haiti
-5,3491,JEE,JEE,MTJE,3723595.0,18.662222,-74.16972,Jeremie,Haiti
-5,5948,PAP,PAP,MTPP,3718423.0,18.575394,-72.29471,Toussaint Louverture International,Haiti
-5,5955,PAX,PAX,,0.0,19.933332,-72.84167,Port De Paix,Haiti
1,997,BUD,BUD,LHBP,6299519.0,47.433037,19.261621,Liszt Ferenc International,Hungary
1,1737,DEB,DEB,LHDC,6299520.0,47.55,21.7,Debrecen,Hungary
1,3132,HVZ,HVZ,,0.0,0.0,0.0,MA Bus Station,Hungary
1,4709,MCQ,MCQ,,717582.0,48.11667,20.833332,Miskolc,Hungary
1,6045,PEV,PEV,LHPP,6299526.0,45.99083,18.24083,Pecs Pogany,Hungary
1,6471,QGY,QGY,LHPR,6690443.0,47.62514,17.81227,Gyor-Per,Hungary
1,6571,QZD,QZD,,715429.0,46.2537003,20.146029,Szeged,Hungary
1,7251,SOB,SOB,LHSM,7730097.0,46.71347,17.240444,Sármellék/Balaton,Hungary
1,9060,XXJ,BUD,,0.0,47.4984056,19.0407578,Deli Railway Station,Hungary
1,9065,XXQ,BUD,,0.0,47.4984056,19.0407578,Keleti Railway Station,Hungary
1,10447,QEG,,LHFM,8555600.0,47.582778,16.845278,Fertoszentmiklos Meidl Airport,Hungary
1,10453,QEU,,LHUD,6299532.0,46.246895,20.090799,Szeged Airport,Hungary
1,10555,QEY,,LHNY,6299524.0,47.98389,21.69232,Nyiregyhaza Airport,Hungary
9,17,AAS,AAS,,7730799.0,-3.916667,139.25,Apalapsili,Indonesia
8,45,ABU,ABU,WATA,7730801.0,-9.133333,124.88333,Atambua,Indonesia
7,101,AEG,AEG,WIME,8298724.0,1.399722,99.416664,Aek Godang,Indonesia
9,131,AGD,AGD,,7730808.0,-1.383333,133.86667,Anggi,Indonesia
9,159,AHI,AHI,WAPA,6301199.0,-3.333333,128.91667,Amahai,Indonesia
7,218,AKQ,AKQ,,7730817.0,-4.616667,105.23333,Gunung Batin,Indonesia
9,266,AMQ,AMQ,WAPP,6301203.0,-3.704996,128.08888,Pattimura,Indonesia
8,353,ARD,ARD,WATM,7730830.0,-8.683333,124.53333,Alor Island,Indonesia
9,359,ARJ,ARJ,WAJA,7730831.0,-2.933333,140.78334,Arso,Indonesia
8,444,AUT,AUT,WPAT,7730835.0,-8.216667,125.583336,Atauro,Indonesia
9,505,AYW,AYW,,7730846.0,-1.2,132.5,Ayawasi,Indonesia
8,602,BDJ,BDJ,WRBB,6301262.0,-3.43804,114.75425,Sjamsudin Noor,Indonesia
7,607,BDO,BDO,WIIB,6301223.0,-6.904648,107.58178,Husein Sastranegara,Indonesia
8,627,BEJ,BEJ,WALK,7668667.0,2.166667,117.7,Kalimaru,Indonesia
9,724,BIK,BIK,WABB,6301180.0,-1.191919,136.10582,Frans Kaisepo,Indonesia
8,745,BJG,BJG,,7730864.0,-0.95,122.1,Bolaang,Indonesia
9,749,BJK,BJK,WAPK,7730865.0,-6.083333,134.25,Benjina,Indonesia
8,760,BJW,BJW,WATB,8299216.0,-8.766667,120.98333,Bajawa,Indonesia
7,780,BKS,BKS,WIPL,6301246.0,-3.866159,102.34349,Padangkemiling,Indonesia
8,832,BMU,BMU,WRRB,6301280.0,-8.5,118.916664,Bima,Indonesia
7,976,BTH,BTH,WIKB,6301230.0,1.123627,104.11528,Hang Nadim,Indonesia
7,978,BTJ,BTJ,WITT,6301251.0,5.518021,95.41833,Sultan Iskandarmuda Airport,Indonesia
8,991,BTW,BTW,WAOC,7730882.0,-3.0,116.0,Batu Licin,Indonesia
9,1000,BUI,BUI,WAJB,7730885.0,-2.0,133.58333,Bokondini,Indonesia
8,1012,BUW,BUW,WAWB,6301178.0,-5.466667,122.63333,Baubau,Indonesia
9,1056,BXB,BXB,WASO,7730233.0,-2.55,133.41667,Babo,Indonesia
9,1058,BXD,BXD,WAKE,7730895.0,-7.166667,139.5,Bade,Indonesia
9,1067,BXM,BXM,,7730896.0,-4.116667,140.85,Batom,Indonesia
8,1073,BXT,BXT,WRLC,7730897.0,0.166667,117.5,Bontang,Indonesia
8,1092,BYQ,BYQ,WALV,7730899.0,3.583333,117.833336,Bunyu,Indonesia
7,1161,CBN,CBN,WICD,6785165.0,-6.75,108.53333,Penggung,Indonesia
7,1274,CGK,JKT,WIII,6301878.0,-6.130643,106.655525,Soekarno-Hatta International,Indonesia
7,1477,CPF,CPF,WARC,7730935.0,-7.15,111.583336,Cepu,Indonesia
7,1640,CXP,CXP,,0.0,-7.733333,109.0,Tunggul Wulung,Indonesia
7,1801,DJB,DJB,WIPA,6301244.0,-1.630432,103.63936,Sultan Taha Syarifudn,Indonesia
9,1804,DJJ,DJJ,WAJJ,6301186.0,-2.569887,140.51299,Sentani,Indonesia
9,1869,DOB,DOB,WAPD,7730983.0,-5.75,134.0,Dobo Airport,Indonesia
8,1893,DPS,DPS,WADD,6301281.0,-8.74446,115.16331,Ngurah Rai International,Indonesia
9,1902,DRH,DRH,,7730989.0,-3.25,138.56667,Dabra,Indonesia
8,1928,DTD,DTD,WALJ,7668666.0,0.621316,116.60037,Datadawai,Indonesia
7,1947,DUM,DUM,WIBD,7668672.0,1.583333,101.46667,Pinang Kampai,Indonesia
9,2096,ELR,ELR,,8298782.0,-3.816667,140.06667,Elelim,Indonesia
8,2125,ENE,ENE,WATE,7338057.0,-8.833333,121.65,Ende,Indonesia
9,2227,EWE,EWE,,7731017.0,-5.483333,138.08333,Ewer,Indonesia
9,2228,EWI,EWI,WABT,6301184.0,-3.966667,136.33333,Enarotali,Indonesia
9,2333,FKQ,FKQ,WASF,6619356.0,-2.916667,132.3,Fak Fak,Indonesia
9,2391,FOO,FOO,,7731031.0,-1.05,134.9,Numfoor,Indonesia
9,2491,GAV,GAV,,7731040.0,-26.0,130.88333,Gag Island,Indonesia
9,2550,GEB,GEB,WAMJ,7731047.0,0.083333,129.41667,Gebe,Indonesia
9,2648,GLX,GLX,WAMA,6301190.0,1.833333,127.833336,Galela,Indonesia
7,2676,GNS,GNS,WIMB,6301235.0,1.25,97.5,Binaka,Indonesia
8,2767,GTO,GTO,WAMG,6301191.0,0.639039,122.850876,Tolotio,Indonesia
7,2985,HLP,JKT,WIIH,6301224.0,-6.268056,106.89028,Halim Perdana Kusuma,Indonesia
9,3250,ILA,ILA,WABL,7731113.0,-3.65,133.73334,Illaga,Indonesia
9,3306,INX,INX,WASI,7731117.0,-2.166667,132.23334,Inanwatan,Indonesia
9,3387,IUL,IUL,,7731125.0,-3.733333,138.16667,Ilu,Indonesia
7,3583,JOG,JOG,WIIJ,6301225.0,-7.785572,110.43706,Adisutjipto,Indonesia
9,3687,KAZ,KAZ,WAMK,7731153.0,1.166667,127.86667,Kau,Indonesia
9,3693,KBF,KBF,,7731156.0,-3.716667,138.45,Karubaga,Indonesia
8,3708,KBU,KBU,WRBK,6301264.0,-3.333333,116.333336,Kotabaru,Indonesia
9,3711,KBX,KBX,,7731157.0,-1.0,132.25,Kambuaya,Indonesia
9,3717,KCD,KCD,,7731158.0,-6.2,138.71666,Kamur,Indonesia
9,3722,KCI,KCI,,0.0,-8.35,127.05,Kon,Indonesia
8,3742,KDI,KDI,WAAU,6301179.0,-4.085501,122.409546,Wolter Monginsidi,Indonesia
9,3760,KEA,KEA,,0.0,-7.033333,140.03334,Keisah,Indonesia
9,3768,KEI,KEI,WAKP,7731165.0,-6.566667,139.33333,Kepi,Indonesia
9,3776,KEQ,KEQ,WASE,7731166.0,-5.833333,134.83333,Kebar,Indonesia
7,3900,KLQ,KLQ,,1899772.0,-2.683333,103.9,Keluang,Indonesia
9,3921,KMM,KMM,,8298791.0,-3.666667,136.16667,Kimam,Indonesia
9,3939,KNG,KNG,WASK,6301206.0,-3.65,133.75,Kaimana,Indonesia
7,3946,KNO,MES,,0.0,3.637833,98.8705,Kuala Namu International Airport,Indonesia
8,3960,KOD,KOD,,7731182.0,-0.266667,116.583336,Kotabangun,Indonesia
9,3979,KOX,KOX,WABN,6301182.0,-4.716667,136.41667,Kokonao,Indonesia
7,4007,KRC,KRC,WIPH,7731186.0,-1.716667,101.25,Kerinci,Indonesia
7,4061,KTG,KTG,WIOK,6301240.0,-1.833333,109.98333,Ketapang,Indonesia
7,4115,KWB,KWB,WICM,7731199.0,-5.833333,110.5,Karimunjawa,Indonesia
9,4173,LAH,LAH,,8260842.0,-0.616667,127.48333,Labuha,Indonesia
8,4201,LBJ,LBJ,WRKO,0.0,-8.516667,119.88333,Mutiara,Indonesia
8,4214,LBW,LBW,WRLB,6301273.0,0.583333,115.166664,Long Bawan,Indonesia
9,4325,LHI,LHI,WAJL,7731220.0,-3.133333,139.9,Lereh,Indonesia
9,4340,LII,LII,WAJM,7731224.0,-3.733333,137.96666,Mulia,Indonesia
8,4362,LKA,LKA,WRKL,6301269.0,-8.35,122.98333,Larantuka,Indonesia
9,4392,LLN,LLN,,7731230.0,-3.75,138.66667,Kelila,Indonesia
8,4455,LOP,LOP,WADL,8051259.0,-8.757322,116.27667,Lombok International,Indonesia
8,4483,LPU,LPU,WRLP,7731237.0,1.707091,114.969986,Long Apung,Indonesia
7,4531,LSW,LSW,WITM,6301250.0,5.166667,97.166664,Lhoksumawe,Indonesia
7,4532,LSX,LSX,WITL,7730237.0,5.066667,97.316666,Lhok Sukon,Indonesia
9,4577,LUV,LUV,WAPL,7668669.0,-5.666667,132.71666,Langgur,Indonesia
8,4578,LUW,LUW,WAMW,6301198.0,-0.933333,122.78333,Bubung / Aminuddin Amir,Indonesia
8,4595,LWE,LWE,,7731248.0,-8.5,123.36667,Lewoleba,Indonesia
8,4622,LYK,LYK,,1637038.0,-9.0,117.26667,Lunyuk,Indonesia
9,4652,MAL,MAL,WAPE,7731255.0,-1.833333,125.916664,Mangole,Indonesia
8,4721,MDC,MDC,WAMM,6301195.0,1.543533,124.92203,Samratulangi,Indonesia
9,4734,MDP,MDP,WAKD,7731261.0,-5.833333,140.83333,Mindiptana,Indonesia
7,4761,MEQ,MEQ,WITC,6301249.0,4.15,96.11667,Seunagan,Indonesia
7,4763,MES,MES,WIMM,6301237.0,3.561111,98.672775,Polonia,Indonesia
8,4889,MJU,MJU,,1636556.0,-2.5,118.833336,Mamuju,Indonesia
7,4893,MJY,MJY,,0.0,-2.733333,103.566666,Mangunjaya,Indonesia
9,4910,MKQ,MKQ,WAKK,6301188.0,-8.516667,140.5,Mopah,Indonesia
9,4916,MKW,MKW,WASR,6301207.0,-0.893056,134.05278,Rendani,Indonesia
7,4925,MLG,MLG,WIAS,0.0,-7.930615,112.71099,Abdul Rahman Saleh,Indonesia
8,4970,MNA,MNA,WAMN,7731281.0,4.05,126.7,Melangguane,Indonesia
8,4999,MOF,MOF,WRKC,1635815.0,-8.633333,122.25,Waioti,Indonesia
7,5019,MPC,MPC,WIPU,7731287.0,-2.55,101.1,Muko-Muko,Indonesia
7,5099,MSI,MSI,,7731294.0,-5.583333,114.433334,Masalembo,Indonesia
9,5148,MUF,MUF,,7731301.0,-7.5,140.33333,Muting,Indonesia
7,5201,MWK,MWK,WIOM,7668673.0,3.3,106.26667,Matak,Indonesia
8,5217,MXB,MXB,WAWM,7731311.0,-2.333333,120.333336,Masamba,Indonesia
8,5296,NAF,NAF,,7731322.0,2.75,117.05,Banaina,Indonesia
