status,aircraft_iata_code,aircraft_icao24,aircraft_icao_code,aircraft_reg_number,airline_iata_code,airline_icao_code,arrival_iata_code,arrival_icao_code,departure_iata_code,departure_icao_code,flight_iata_number,flight_icao_number,flight_number,geography_altitude,geography_direction,geography_latitude,geography_longitude,speed_horizontal,speed_is_ground,speed_vspeed,system_squawk,system_updated
unknown,A332,780B46,A332,B-5933,CA,CCA,PEK,ZBAA,CTU,ZUUU,CA4109,CCA4109,4109,8862.06,64.0,38.1823,114.089,1020.45,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,B77W,78082E,B77W,B-2090,CA,CCA,SZX,ZGSZ,PEK,ZBAA,CA1357,CCA1357,1357,11612.9,204.0,29.9946,113.85,809.324,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A320,780F1D,A320,B-8337,CA,CCA,PEK,ZBAA,HGH,ZSHC,CA1717,CCA1717,1717,4785.36,355.0,39.1349,117.05,559.304,0.0,0.0,,2025-11-14 09:04:43+00:00
en-route,A19N,782213,A19N,B-32LD,CA,CCA,LXA,ZULS,TFU,TFU,CA2531,CCA2531,2531,10393.7,249.0,29.6357,91.9037,637.088,0.0,0.0,,2025-11-14 09:05:09+00:00
unknown,A319,780277,A319,B-6223,CA,CCA,TFU,TFU,LXA,ZULS,CA2538,CCA2538,2538,2049.78,181.0,30.0641,104.186,392.624,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,B738,7804CC,B738,B-5198,CA,CCA,TPE,RCTP,CKG,ZUCK,CA409,CCA409,409,9479.28,83.0,22.7799,115.527,877.848,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,AJ27,781F6E,AJ27,B-91AC,CA,CCA,PEK,ZBAA,DQA,ZYDQ,CA1696,CCA1696,1696,693.42,326.0,39.7951,116.649,342.62,0.0,0.0,,2025-11-14 09:04:49+00:00
Unknown,C919,782181,C919,B-919Z,CA,CCA,CKG,ZUCK,PEK,ZBAA,CA1411,CCA1411,1411,9776.46,190.0,33.2301,108.052,746.356,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A21N,7817AD,A21N,B-30AF,CA,CCA,SYX,ZJSY,PEK,ZBAA,CA1377,CCA1377,1377,10698.5,166.0,21.6002,109.344,822.288,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,A21N,7817AE,A21N,B-30AG,CA,CCA,CTU,ZUUU,PEK,ZBAA,CA4116,CCA4116,4116,7955.28,238.0,32.144,106.047,631.532,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A359,781343,A359,B-1080,CA,CCA,CAN,ZGGG,PEK,ZBAA,CA1301,CCA1301,1301,12222.5,192.0,29.8914,111.716,813.028,0.0,0.0,,2025-11-14 09:05:02+00:00
unknown,A320,7808A6,A320,B-6916,CA,CCA,PEK,ZBAA,WUH,ZHHH,CA8209,CCA8209,8209,876.3,352.0,39.8323,116.653,361.14,0.0,0.0,,2025-11-14 09:03:23+00:00
unknown,A21N,781DD6,A21N,B-32A1,CA,CCA,NTG,ZSNT,PEK,ZBAA,CA1513,CCA1513,1513,45.72,359.0,32.0396,120.981,242.612,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,A321,78048F,A321,B-6361,CA,CCA,BKK,VTBS,TFU,TFU,CA471,CCA471,471,1935.48,194.46,13.5567,100.612,422.676,0.0,-19.908,,2025-11-14 09:14:52+00:00
Unknown,A321,78096D,A321,B-6961,CA,CCA,HKG,VHHH,PEK,ZBAA,CA115,CCA115,115,11003.3,185.0,32.5074,114.649,768.58,0.0,0.0,,2025-11-14 09:04:55+00:00
en-route,B789,780FDA,B789,B-7878,CA,CCA,HGH,ZSHC,CKG,ZUCK,CA4577,CCA4577,4577,8862.06,102.0,29.0888,108.214,992.672,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B738,7806F9,B738,B-5572,CA,CCA,PEK,ZBAA,XIY,ZLXY,CA1224,CCA1224,1224,10088.9,6.0,39.6541,109.885,831.548,0.0,0.0,,2025-11-14 09:05:09+00:00
unknown,B738,780F64,B738,B-7598,CA,CCA,PEK,ZBAA,LHW,ZLLL,CA1272,CCA1272,1272,3878.58,90.74,40.4323,115.745,716.796,0.0,-15.228,,2025-11-14 09:14:51+00:00
en-route,A20N,781D49,A20N,B-328P,CA,CCA,CTU,ZUUU,XMN,ZSAM,CA4540,CCA4540,4540,2819.4,350.0,29.9752,103.924,550.044,0.0,0.0,,2025-11-14 09:04:40+00:00
unknown,A321,780649,A321,B-6675,CA,CCA,WUH,ZHHH,PEK,ZBAA,CA8210,CCA8210,8210,2811.78,131.0,30.7519,113.668,533.376,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,A321,780BFB,A321,B-1816,CA,CCA,PEK,ZBAA,HRB,ZYHB,CA1624,CCA1624,1624,9799.32,233.0,42.2739,119.804,761.172,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B738,7807CA,B738,B-5622,CA,CCA,CKG,ZUCK,URC,ZWWW,CA4256,CCA4256,4256,5394.96,203.0,30.7871,106.787,696.352,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,A332,7802D4,A332,B-6081,CA,CCA,PEK,ZBAA,CTU,ZUUU,CA4105,CCA4105,4105,10721.3,50.0,36.8792,110.238,1013.04,0.0,0.0,,2025-11-14 09:05:04+00:00
en-route,A333,780DFE,A333,B-6102,CA,CCA,PEK,ZBAA,CKG,ZUCK,CA1438,CCA1438,1438,10088.9,49.0,34.1983,110.868,1042.68,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A321,7804E8,A321,B-6383,CA,CCA,PEK,ZBAA,XMN,ZSAM,CA1834,CCA1834,1834,9791.7,355.0,34.1131,117.317,827.844,0.0,0.0,,2025-11-14 09:05:03+00:00
Unknown,B738,780FDC,B738,B-7890,CA,CCA,YBP,ZUYB,PEK,ZBAA,CA1495,CCA1495,1495,9784.08,242.0,39.2742,114.238,679.684,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,A21N,781CE4,A21N,B-327T,CA,CCA,CAN,ZGGG,TFU,TFU,CA4333,CCA4333,4333,8869.68,174.0,24.4819,108.081,833.4,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B38M,7817DE,B38M,B-20DQ,CA,CCA,HGH,ZSHC,PEK,ZBAA,CA1720,CCA1720,1720,8412.48,159.0,31.7228,122.604,874.144,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B738,780C42,B738,B-1959,CA,CCA,HGH,ZSHC,TSN,ZBTJ,CA2835,CCA2835,2835,7368.54,184.0,38.1248,117.321,798.212,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B738,780492,B738,B-5392,CA,CCA,DZH,DZH,SZX,ZGSZ,CA4365,CCA4365,4365,7193.28,10.0,28.6513,106.752,822.288,0.0,0.0,,2025-11-14 09:05:00+00:00
Unknown,A21N,7822DA,A21N,B-32NF,CA,CCA,PEK,ZBAA,HGH,ZSHC,CA1719,CCA1719,1719,7551.42,338.0,32.6172,118.668,770.432,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A321,7810BD,A321,B-8800,CA,CCA,CTU,ZUUU,PVG,ZSPD,CA8551,CCA8551,8551,10393.7,261.0,30.6299,114.205,670.424,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A333,7808C8,A333,B-5901,CA,CCA,SHA,ZSSS,PEK,ZBAA,CA1515,CCA1515,1515,7376.16,142.0,32.4285,119.264,822.288,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,B738,780D85,B738,B-1766,CA,CCA,SYX,ZJSY,PEK,ZBAA,CA1345,CCA1345,1345,11003.3,196.0,32.7381,112.49,713.02,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,A20N,781B59,A20N,B-322W,CA,CCA,PEK,ZBAA,KWE,ZUGY,CA4165,CCA4165,4165,4076.7,101.0,26.6505,107.041,648.2,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,A21N,781D48,A21N,B-328N,CA,CCA,PEK,ZBAA,HMI,ZWHM,CA1238,CCA1238,1238,9479.28,88.0,41.963,98.9501,957.484,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A20N,78186F,A20N,B-30DE,CA,CCA,LJG,ZPLJ,PEK,ZBAA,CA1459,CCA1459,1459,10393.7,274.0,39.2048,109.927,668.572,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A320,781588,A320,B-304F,CA,CCA,PEK,ZBAA,DZH,DZH,CA1488,CCA1488,1488,8869.68,25.0,36.7391,114.961,914.888,0.0,0.0,,2025-11-14 09:01:27+00:00
en-route,B77W,78086C,B77W,B-2031,CA,CCA,CAN,ZGGG,PEK,ZBAA,CA1365,CCA1365,1365,11612.9,194.0,36.3227,113.144,788.952,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A20N,781CA7,A20N,B-326V,CA,CCA,HGH,ZSHC,CTU,ZUUU,CA4597,CCA4597,4597,9479.28,106.0,28.7795,106.498,961.188,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A321,780ACC,A321,B-9919,CA,CCA,PEK,ZBAA,SZX,ZGSZ,CA1314,CCA1314,1314,10088.9,359.0,27.1035,113.416,866.736,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,C919,782212,C919,B-658J,CA,CCA,HGH,ZSHC,PEK,ZBAA,CA1722,CCA1722,1722,8869.68,175.0,37.8873,117.096,788.952,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,A319,780279,A319,B-6226,CA,CCA,ZUH,ZGSD,PEK,ZBAA,CA1903,CCA1903,1903,9784.08,170.0,37.3188,114.807,781.544,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A333,780C43,A333,B-5946,CA,CCA,RUH,OERK,PEK,ZBAA,CA789,CCA789,789,10393.7,261.0,42.1016,113.495,746.356,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A321,780609,A321,B-6632,CA,CCA,CTU,ZUUU,CAN,ZGGG,CA4318,CCA4318,4318,8420.1,295.0,26.6418,107.123,777.84,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,A333,780C44,A333,B-5947,CA,CCA,PEK,ZBAA,SHA,ZSSS,CA1534,CCA1534,1534,8412.48,309.0,32.339,119.703,720.428,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B737,78096F,B737,B-5297,CA,CCA,CKG,ZUCK,DLU,ZPDL,CA4486,CCA4486,4486,8115.3,66.0,27.511,104.593,888.96,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,B737,7800BB,B737,B-5214,CA,CCA,TFU,TFU,DLU,ZPDL,CA2556,CCA2556,2556,8107.68,63.0,28.1587,103.349,907.48,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,A320,780800,A320,B-6828,CA,CCA,CAN,ZGGG,DZH,DZH,CA4355,CCA4355,4355,10698.5,140.0,25.9137,109.365,879.7,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,A321,780CC0,A321,B-1879,CA,CCA,CAN,ZGGG,HGH,ZSHC,CA1795,CCA1795,1795,9075.42,197.0,25.2903,114.613,811.176,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,A321,780FE3,A321,B-8503,CA,CCA,NRT,RJAA,PVG,ZSPD,CA919,CCA919,919,7315.2,64.37,34.2551,139.633,967.5,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,C919,78217F,C919,B-919X,CA,CCA,SHA,ZSSS,PEK,ZBAA,CA1549,CCA1549,1549,10088.9,174.0,38.6471,116.996,1389.0,0.0,0.0,,2025-11-14 09:05:08+00:00
unknown,B738,780B5D,B738,B-5851,CA,CCA,WEH,ZSWH,PKX,PKX,CA8641,CCA8641,8641,2796.54,95.0,37.4221,122.416,496.336,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,A21N,781CE5,A21N,B-327U,CA,CCA,PEK,ZBAA,WNZ,ZSWZ,CA1553,CCA1553,1553,9174.48,347.0,36.4451,117.015,796.36,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,AJ27,781923,AJ27,B-605U,CA,CCA,PEK,ZBAA,INC,ZLIC,CA1228,CCA1228,1228,8869.68,49.0,39.2483,107.901,877.848,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A333,78103B,A333,B-8579,CA,CCA,NRT,RJAA,HGH,ZSHC,CA145,CCA145,145,11887.2,81.47,33.6459,135.649,1099.26,0.0,0.0,4476.0,2025-11-14 09:14:52+00:00
en-route,B738,7803F7,B738,B-5342,CA,CCA,PKX,PKX,NDG,ZYQQ,CA8660,CCA8660,8660,9784.08,212.0,43.5277,122.163,796.36,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A332,78028B,A332,B-6071,CA,CCA,CAN,ZGGG,CTU,ZUUU,CA4303,CCA4303,4303,10088.9,152.0,27.1698,105.96,881.552,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,A320,781587,A320,B-304E,CA,CCA,SHE,ZYTX,WUH,ZHHH,CA8245,CCA8245,8245,10698.5,25.0,37.6612,115.507,887.108,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A321,7807CD,A321,B-6825,CA,CCA,NRT,RJAA,PVG,ZSPD,CA157,CCA157,157,5753.1,78.0,31.6679,122.675,816.732,0.0,0.0,,2025-11-14 09:04:25+00:00
en-route,B738,780B5B,B738,B-5849,CA,CCA,TSN,ZBTJ,KMG,ZPPP,CA2870,CCA2870,2870,8107.68,64.0,38.0537,113.754,944.52,0.0,0.0,,2025-11-14 09:01:17+00:00
en-route,AJ27,781F6D,AJ27,B-91AA,CA,CCA,TFU,TFU,WUH,ZHHH,CA2620,CCA2620,2620,9174.48,253.0,29.949,108.663,690.796,0.0,0.0,,2025-11-14 09:04:55+00:00
en-route,B77W,7808CC,B77W,B-2035,CA,CCA,SZX,ZGSZ,PEK,ZBAA,CA1303,CCA1303,1303,11612.9,199.0,30.6529,114.271,798.212,0.0,0.0,,2025-11-14 09:05:03+00:00
unknown,B738,780425,B738,B-7180,CA,CCA,PEK,ZBAA,HRB,ZYHB,CA1604,CCA1604,1604,53.34,354.0,40.0494,116.619,287.06,0.0,0.0,,2025-11-14 09:03:23+00:00
unknown,B738,7808CA,B738,B-5682,CA,CCA,ZUH,ZGSD,DZH,DZH,CA4376,CCA4376,4376,38.1,44.0,21.9882,113.357,257.428,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,A321,780CBF,A321,B-1877,CA,CCA,TYN,ZBYN,WNZ,ZSWZ,CA8597,CCA8597,8597,7193.28,309.0,32.3421,116.895,764.876,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A332,7804BA,A332,B-6132,CA,CCA,PEK,ZBAA,HAN,VVNB,CA742,CCA742,742,11308.1,4.0,35.9288,114.707,870.44,0.0,0.0,,2025-11-14 09:05:04+00:00
unknown,B77W,78115E,B77W,B-1428,CA,CCA,PEK,ZBAA,SHA,ZSSS,CA1524,CCA1524,1524,137.16,354.0,40.0353,116.621,277.8,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,A320,780867,A320,B-6881,CA,CCA,WUH,ZHHH,MFM,VMMC,CA120,CCA120,120,7498.08,358.0,26.2243,113.451,874.144,0.0,0.0,,2025-11-14 09:04:50+00:00
en-route,A20N,7815C5,A20N,B-305K,CA,CCA,XMN,ZSAM,CTU,ZUUU,CA4281,CCA4281,4281,10698.5,105.0,26.4291,107.145,909.332,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,A20N,781791,A20N,B-30A7,CA,CCA,KMG,ZPPP,HGH,ZSHC,CA1753,CCA1753,1753,9174.48,248.0,28.9669,117.142,740.8,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,A359,781FB3,A359,B-32F0,CA,CCA,PEK,ZBAA,SZX,ZGSZ,CA1384,CCA1384,1384,11308.1,4.0,33.424,114.467,905.628,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,AJ27,7820C9,AJ27,B-656L,CA,CCA,YCU,ZBYC,TFU,TFU,CA2701,CCA2701,2701,3611.88,359.0,34.6831,111.034,588.936,0.0,0.0,,2025-11-14 09:04:24+00:00
en-route,B738,7805F2,B738,B-5497,CA,CCA,PEK,ZBAA,DLC,ZYTL,CA954,CCA954,954,6210.3,272.0,38.3641,118.771,644.496,0.0,0.0,,2025-11-14 09:04:47+00:00
unknown,A319,7800E0,A319,B-6216,CA,CCA,PKX,PKX,HGH,ZSHC,CA8367,CCA8367,8367,1607.82,267.0,39.0994,116.677,474.112,0.0,0.0,,2025-11-14 09:03:23+00:00
unknown,AJ27,781CA5,AJ27,B-652D,CA,CCA,TGO,ZBTL,HET,ZBHH,CA8125,CCA8125,8125,198.12,16.0,43.5368,122.191,266.688,0.0,0.0,,2025-11-14 08:53:24+00:00
Unknown,B77W,780022,B77W,B-2089,CA,CCA,SZX,ZGSZ,PEK,ZBAA,CA1337,CCA1337,1337,11612.9,215.0,39.1814,114.814,748.208,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,A333,78103A,A333,B-8577,CA,CCA,DXB,OMDB,HGH,ZSHC,CA761,CCA761,761,11582.4,254.0,22.0345,83.3946,750.06,0.0,0.0,4067.0,2025-11-14 09:04:07+00:00
en-route,A19N,782259,A19N,B-32M1,CA,CCA,TFU,TFU,KWE,ZUGY,CA2560,CCA2560,2560,6537.96,334.0,28.9639,104.795,724.132,0.0,0.0,,2025-11-14 09:04:59+00:00
unknown,A332,7804CA,A332,B-6505,CA,CCA,PEK,ZBAA,HAK,ZJHK,CA1950,CCA1950,1950,9944.1,25.0,37.0648,115.153,933.408,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,AJ27,781F70,AJ27,B-91AE,CA,CCA,SHE,ZYTX,HET,ZBHH,CA8101,CCA8101,8101,8511.54,84.0,41.9307,114.32,822.288,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,A320,7809A3,A320,B-6967,CA,CCA,KUL,WMKK,TFU,TFU,CA483,CCA483,483,10675.6,162.0,5.4889,101.317,785.248,0.0,0.0,,2025-11-14 09:05:05+00:00
Unknown,B738,780BF2,B738,B-1942,CA,CCA,KMG,ZPPP,TSN,ZBTJ,CA2867,CCA2867,2867,11003.3,243.0,36.6062,109.444,646.348,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B738,780BF4,B738,B-1946,CA,CCA,KWE,ZUGY,PEK,ZBAA,CA1463,CCA1463,1463,11003.3,199.0,35.5737,109.031,698.204,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B38M,7812DE,B38M,B-1395,CA,CCA,PEK,ZBAA,UBN,ZMCK,CA956,CCA956,956,10096.5,142.0,45.0972,109.922,827.844,0.0,0.0,,2025-11-14 09:05:09+00:00
Unknown,C919,782211,C919,B-658H,CA,CCA,XIY,ZLXY,PEK,ZBAA,CA1229,CCA1229,1229,8412.48,274.0,39.1865,110.326,707.464,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,A321,78059F,A321,B-6593,CA,CCA,PEK,ZBAA,KIX,RJBB,CA128,CCA128,128,7924.8,278.0,35.6604,132.081,651.904,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A321,78068C,A321,B-6701,CA,CCA,TFU,TFU,SHE,ZYTX,CA2712,CCA2712,2712,9784.08,221.0,41.6003,112.876,751.912,0.0,0.0,,2025-11-14 09:05:01+00:00
Unknown,A333,78063A,A333,B-6513,CA,CCA,PVG,ZSPD,TPE,RCTP,CA196,CCA196,196,0.0,73.0,31.1429,121.803,40.744,1.0,0.0,,2025-11-14 09:04:32+00:00
en-route,A321,7808C7,A321,B-6919,CA,CCA,PEK,ZBAA,HFE,ZSOF,CA1844,CCA1844,1844,7802.88,350.0,36.6018,116.943,763.024,0.0,0.0,,2025-11-14 09:05:03+00:00
Unknown,B738,780E1D,B738,B-1526,CA,CCA,TXN,ZSTX,PEK,ZBAA,CA1551,CCA1551,1551,7208.52,193.0,35.7339,117.494,774.136,0.0,0.0,,2025-11-14 09:04:41+00:00
en-route,A321,780525,A321,B-6555,CA,CCA,PEK,ZBAA,HND,RJTT,CA134,CCA134,134,7802.88,237.0,37.0399,123.754,683.388,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,A321,7804BD,A321,B-6363,CA,CCA,NRT,RJAA,PEK,ZBAA,CA113,CCA113,113,3749.04,132.42,36.1651,140.745,639.72,0.0,-17.568,3032.0,2025-11-14 09:14:52+00:00
en-route,A319,780068,A319,B-6046,CA,CCA,LUM,ZPMS,TFU,TFU,CA2783,CCA2783,2783,9784.08,256.0,27.164,101.026,720.428,0.0,0.0,,2025-11-14 09:04:58+00:00
unknown,A320,78090D,A320,B-6941,CA,CCA,TFU,TFU,HRB,ZYHB,CA2740,CCA2740,2740,1744.98,26.0,30.0677,104.312,316.692,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,B738,780491,B738,B-5391,CA,CCA,URC,ZWWW,TSN,ZBTJ,CA2809,CCA2809,2809,9784.08,248.0,41.4771,105.912,675.98,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A321,780D89,A321,B-1637,CA,CCA,WNZ,ZSWZ,CTU,ZUUU,CA8564,CCA8564,8564,6301.74,97.0,27.9994,118.541,901.924,0.0,0.0,,2025-11-14 09:04:47+00:00
unknown,B738,780C98,B738,B-1976,CA,CCA,TSN,ZBTJ,XIY,ZLXY,CA2916,CCA2916,2916,297.18,155.0,39.1932,117.331,272.244,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,A320,780ACF,A320,B-9925,CA,CCA,TFU,TFU,BKK,VTBS,CA466,CCA466,466,9471.66,18.0,28.1008,104.067,929.704,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,A321,78086A,A321,B-6885,CA,CCA,HAN,VVNB,PVG,ZSPD,CA755,CCA755,755,7315.2,224.72,22.2782,106.659,800.136,0.0,-1.188,,2025-11-14 09:14:51+00:00
en-route,A320,78064B,A320,B-6677,CA,CCA,HRB,ZYHB,HGH,ZSHC,CA8513,CCA8513,8513,10706.1,29.0,41.3839,124.375,872.292,0.0,0.0,,2025-11-14 09:05:05+00:00
Unknown,B737,7800BA,B737,B-5213,CA,CCA,CSX,ZGHA,TSN,ZBTJ,CA2907,CCA2907,2907,1988.82,216.0,28.1069,113.492,435.22,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,A21N,781E4C,A21N,B-32CD,CA,CCA,PEK,ZBAA,SYX,ZJSY,CA1388,CCA1388,1388,10088.9,25.0,32.8133,109.955,935.26,0.0,0.0,,2025-11-14 09:05:00+00:00
unknown,B737,7800DC,B737,B-5202,CA,CCA,TFU,TFU,KMG,ZPPP,CA2546,CCA2546,2546,3025.14,32.0,29.7699,104.496,518.56,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,A321,780C46,A321,B-1833,CA,CCA,HKG,VHHH,HGH,ZSHC,CA727,CCA727,727,8534.4,217.0,23.2312,116.593,827.844,0.0,0.0,,2025-11-14 09:04:59+00:00
en-route,A320,781158,A320,B-8582,CA,CCA,CTU,ZUUU,HGH,ZSHC,CA1745,CCA1745,1745,9174.48,248.0,28.7747,116.603,735.244,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,A320,780C9B,A320,B-1852,CA,CCA,PKX,PKX,KWL,ZGKL,CA8392,CCA8392,8392,7239.0,32.0,26.1613,110.995,779.692,0.0,0.0,,2025-11-14 09:04:53+00:00
unknown,A320,780782,A320,B-6793,CA,CCA,PKX,PKX,CAN,ZGGG,CA8393,CCA8393,8393,9479.28,358.0,36.5351,114.743,879.7,0.0,0.0,,2025-11-14 09:03:23+00:00
en-route,B77W,780C9E,B77W,B-2006,CA,CCA,YVR,CYVR,PEK,ZBAA,CA991,CCA991,991,9450.02,49.0,40.8301,148.703,1079.72,0.0,0.0,,2025-11-14 09:05:09+00:00
unknown,B738,7805F1,B738,B-5496,CA,CCA,NRT,RJAA,CKG,ZUCK,CA433,CCA433,433,106.68,329.0,35.7755,140.4,285.208,0.0,0.0,6053.0,2025-11-14 09:03:23+00:00
en-route,A321,780869,A321,B-6883,CA,CCA,PVG,ZSPD,FUK,RJFF,CA916,CCA916,916,335.28,342.0,31.0608,121.854,250.02,0.0,0.0,,2025-11-14 09:01:36+00:00
en-route,A20N,781BF8,A20N,B-324T,CA,CCA,TFU,TFU,NRT,RJAA,CA460,CCA460,460,10363.2,265.24,35.2908,138.374,646.74,0.0,0.0,3117.0,2025-11-14 09:14:52+00:00
Unknown,B738,780911,B738,B-5696,CA,CCA,CTU,ZUUU,TSN,ZBTJ,CA2963,CCA2963,2963,9784.08,222.0,33.0531,107.471,679.684,0.0,0.0,,2025-11-14 09:05:04+00:00
Unknown,B738,7804CB,B738,B-5387,CA,CCA,TFU,TFU,TSN,ZBTJ,CA2957,CCA2957,2957,8412.48,244.0,37.7559,112.304,672.276,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A321,780780,A321,B-6791,CA,CCA,WNZ,ZSWZ,NAO,ZUNC,CA8596,CCA8596,8596,8107.68,68.0,28.835,117.321,961.188,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,B38M,781327,B38M,B-1220,CA,CCA,KHG,ZWSH,CKG,ZUCK,CA4277,CCA4277,4277,9784.08,312.0,41.5936,102.503,724.132,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,A321,7803F5,A321,B-6327,CA,CCA,KIX,RJBB,PEK,ZBAA,CA161,CCA161,161,10088.9,111.0,38.7246,120.024,1024.16,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A321,7805B0,A321,B-6596,CA,CCA,HND,RJTT,PEK,ZBAA,CA421,CCA421,421,10058.4,122.0,36.7441,130.702,1022.3,0.0,0.0,4.0,2025-11-14 09:05:07+00:00
en-route,A320,7808C6,A320,B-6918,CA,CCA,HUZ,ZGHZ,PVG,ZSPD,CA8309,CCA8309,8309,7025.64,264.0,22.7748,115.476,787.1,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,B77W,78115F,B77W,B-1429,CA,CCA,PEK,ZBAA,YYZ,CYYZ,CA994,CCA994,994,11003.3,234.0,44.6726,124.334,803.768,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,B38M,7812DC,B38M,B-1392,CA,CCA,YIN,ZWYN,PEK,ZBAA,CA1255,CCA1255,1255,11003.3,258.0,41.6525,106.896,668.572,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,B738,780FDF,B738,B-7893,CA,CCA,LIJ,LIJ,PEK,ZBAA,CA1873,CCA1873,1873,7193.28,184.0,29.6995,119.656,792.656,0.0,0.0,,2025-11-14 09:04:55+00:00
en-route,A320,780FB5,A320,B-8493,CA,CCA,CTU,ZUUU,HGH,ZSHC,CA1757,CCA1757,1757,4206.24,241.0,30.6203,105.217,655.608,0.0,0.0,,2025-11-14 09:04:54+00:00
en-route,B38M,781FEA,B38M,B-223X,CA,CCA,NNG,ZGNN,PKX,PKX,CA8313,CCA8313,8313,9784.08,195.0,27.5294,111.106,781.544,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,B738,780699,B738,B-1956,CA,CCA,TSN,ZBTJ,TFU,TFU,CA2960,CCA2960,2960,11308.1,26.0,33.6526,108.51,938.964,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B738,780320,B738,B-5329,CA,CCA,HRB,ZYHB,TFU,TFU,CA2735,CCA2735,2735,9479.28,38.0,32.9422,107.951,976.004,0.0,0.0,,2025-11-14 09:05:01+00:00
en-route,B77W,76CDC2,B77W,9V-SNB,SQ,SIA,SIN,WSSS,PVG,ZSPD,SQ833,SIA833,833,9784.08,168.0,29.6229,122.436,929.704,0.0,0.0,,2025-11-14 09:05:03+00:00
