airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
B6,JBU,SMF,KSMF,A,2025-11-09 16:43:00+00:00,Unknown,LGB,KLGB,,2025-11-09 15:25:00+00:00,1166,Unknown
B6,JBU,HPN,KHPN,,2025-11-09 14:01:00+00:00,Unknown,PBI,KPBI,,2025-11-09 11:15:00+00:00,1168,Unknown
B6,JBU,MCO,KMCO,A,2025-11-09 19:23:00+00:00,Unknown,RIC,KRIC,,2025-11-09 17:25:00+00:00,1169,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 12:29:00+00:00,"[{'airline_code': 'AT', 'flight_number': '9509'}, {'airline_code': 'EI', 'flight_number': '5009'}, {'airline_code': 'EK', 'flight_number': '6871'}, {'airline_code': 'EY', 'flight_number': '8244'}]",BOS,KBOS,C,2025-11-09 11:14:00+00:00,117,Unknown
B6,JBU,RIC,KRIC,,2025-11-09 15:48:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6359'}]",MCO,KMCO,A,2025-11-09 13:55:00+00:00,1170,Unknown
B6,JBU,FLL,KFLL,3,2025-11-09 16:32:00+00:00,Unknown,LGA,KLGA,B,2025-11-09 13:25:00+00:00,1171,"['N508JL', 'N561JB', 'N629JB', 'N634JB', 'N637JB', 'N638JB', 'N640JB', 'N648JB', 'N651JB', 'N657JB', 'N658JB', 'N775JB']"
B6,JBU,MCO,KMCO,A,2025-11-09 08:33:00+00:00,Unknown,PVD,KPVD,,2025-11-09 05:44:00+00:00,1175,Unknown
B6,JBU,LGB,KLGB,,2025-11-09 19:38:00+00:00,Unknown,LAS,KLAS,3,2025-11-09 18:35:00+00:00,1179,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 15:04:00+00:00,"[{'airline_code': 'AT', 'flight_number': '9508'}, {'airline_code': 'EI', 'flight_number': '5008'}, {'airline_code': 'EY', 'flight_number': '8378'}, {'airline_code': 'HA', 'flight_number': '2000'}, {'airline_code': 'SQ', 'flight_number': '1450'}, {'airline_code': 'TP', 'flight_number': '8000'}]",JFK,KJFK,5,2025-11-09 13:49:00+00:00,118,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 18:20:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5239'}, {'airline_code': 'EK', 'flight_number': '6004'}, {'airline_code': 'QR', 'flight_number': '4190'}, {'airline_code': 'TK', 'flight_number': '8936'}]",RIC,KRIC,,2025-11-09 16:50:00+00:00,1182,Unknown
B6,JBU,MCO,KMCO,A,2025-11-09 20:58:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5054'}, {'airline_code': 'EK', 'flight_number': '6747'}, {'airline_code': 'LY', 'flight_number': '8674'}]",JFK,KJFK,5,2025-11-09 18:02:00+00:00,1183,"['N526JL', 'N641JB', 'N653JB', 'N663JB', 'N794JB', 'N903JB', 'N905JB', 'N907JB', 'N913JB', 'N948JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N957JB', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,JFK,KJFK,5,2025-11-09 17:02:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5305'}, {'airline_code': 'EK', 'flight_number': '6744'}, {'airline_code': 'EY', 'flight_number': '8318'}, {'airline_code': 'FI', 'flight_number': '7800'}, {'airline_code': 'SQ', 'flight_number': '1478'}]",MCO,KMCO,A,2025-11-09 14:19:00+00:00,1184,"['N627JB', 'N903JB', 'N905JB', 'N907JB', 'N913JB', 'N948JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N957JB', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,RDU,KRDU,2,2025-11-09 20:21:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5058'}, {'airline_code': 'EK', 'flight_number': '6763'}, {'airline_code': 'HA', 'flight_number': '2016'}, {'airline_code': 'LY', 'flight_number': '8702'}, {'airline_code': 'SA', 'flight_number': '7378'}, {'airline_code': 'TK', 'flight_number': '8979'}]",JFK,KJFK,5,2025-11-09 18:25:00+00:00,1185,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 21:13:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6764'}, {'airline_code': 'LY', 'flight_number': '8705'}, {'airline_code': 'TK', 'flight_number': '8512'}, {'airline_code': 'TP', 'flight_number': '8038'}]",RDU,KRDU,2,2025-11-09 19:25:00+00:00,1186,Unknown
B6,JBU,DCA,KDCA,B,2025-11-09 22:35:00+00:00,"[{'airline_code': 'FI', 'flight_number': '7827'}, {'airline_code': 'JL', 'flight_number': '5860'}]",BOS,KBOS,C,2025-11-09 20:59:00+00:00,1189,Unknown
B6,JBU,MCO,KMCO,A,2025-11-09 18:19:00+00:00,Unknown,ALB,KALB,,2025-11-09 15:32:00+00:00,119,"['N509JB', 'N516JB', 'N527JL', 'N537JT', 'N558JB', 'N586JB', 'N627JB', 'N641JB', 'N649JB', 'N658JB', 'N659JB', 'N663JB', 'N706JB', 'N708JB', 'N763JB', 'N766JB', 'N789JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 22:34:00+00:00,"[{'airline_code': 'HA', 'flight_number': '2071'}]",MCO,KMCO,A,2025-11-09 19:59:00+00:00,1190,"['N905JB', 'N913JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,ACK,KACK,,2025-11-09 12:22:00+00:00,"[{'airline_code': 'HA', 'flight_number': '2092'}, {'airline_code': 'QR', 'flight_number': '4009'}]",JFK,KJFK,5,2025-11-09 11:13:00+00:00,1191,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 14:08:00+00:00,Unknown,ACK,KACK,,2025-11-09 12:58:00+00:00,1192,Unknown
B6,JBU,FLL,KFLL,3,2025-11-09 19:31:00+00:00,Unknown,NAS,MYNN,2,2025-11-09 18:30:00+00:00,1194,Unknown
B6,JBU,PVD,KPVD,,2025-11-09 15:42:00+00:00,Unknown,FLL,KFLL,3,2025-11-09 12:40:00+00:00,1196,"['N531JL', 'N537JT', 'N594JB', 'N625JB', 'N644JB', 'N646JB', 'N648JB', 'N652JB', 'N653JB', 'N663JB', 'N703JB', 'N706JB', 'N760JB', 'N763JB']"
B6,JBU,FLL,KFLL,3,2025-11-09 19:34:00+00:00,Unknown,PVD,KPVD,,2025-11-09 16:24:00+00:00,1197,"['N507JT', 'N537JT', 'N552JB', 'N558JB', 'N588JB', 'N592JB', 'N621JB', 'N627JB', 'N629JB', 'N633JB', 'N636JB', 'N640JB', 'N641JB', 'N644JB', 'N646JB', 'N648JB', 'N653JB', 'N662JB', 'N663JB', 'N703JB', 'N746JB', 'N760JB', 'N763JB', 'N779JB', 'N789JB']"
B6,JBU,LGA,KLGA,B,2025-11-09 18:59:00+00:00,Unknown,MCO,KMCO,A,2025-11-09 16:15:00+00:00,1198,"['N531JL', 'N537JT', 'N552JB', 'N624JB', 'N627JB', 'N632JB', 'N634JB', 'N635JB', 'N637JB', 'N638JB', 'N641JB', 'N644JB', 'N645JB', 'N646JB', 'N648JB', 'N649JB', 'N652JB', 'N658JB', 'N661JB', 'N662JB', 'N665JB', 'N706JB']"
B6,JBU,MCO,KMCO,A,2025-11-09 17:46:00+00:00,Unknown,LGA,KLGA,B,2025-11-09 14:55:00+00:00,1199,"['N594JB', 'N633JB', 'N634JB', 'N639JB', 'N644JB', 'N646JB', 'N656JB', 'N657JB', 'N659JB', 'N663JB', 'N703JB', 'N729JB', 'N766JB', 'N768JB', 'N789JB', 'N793JB', 'N796JB']"
B6,JBU,EWR,KEWR,A,2025-11-09 19:02:00+00:00,Unknown,RSW,KRSW,,2025-11-09 16:10:00+00:00,12,Unknown
B6,JBU,ALB,KALB,,2025-11-09 14:43:00+00:00,Unknown,MCO,KMCO,A,2025-11-09 12:05:00+00:00,120,"['N627JB', 'N635JB', 'N640JB', 'N652JB', 'N659JB', 'N661JB', 'N706JB', 'N766JB', 'N775JB', 'N789JB']"
B6,JBU,FLL,KFLL,3,2025-11-09 22:44:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5314'}, {'airline_code': 'EK', 'flight_number': '6727'}, {'airline_code': 'EY', 'flight_number': '8267'}, {'airline_code': 'LY', 'flight_number': '8637'}, {'airline_code': 'QR', 'flight_number': '4085'}]",JFK,KJFK,5,2025-11-09 19:30:00+00:00,1201,"['N903JB', 'N905JB', 'N907JB', 'N913JB', 'N948JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N957JB', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,JFK,KJFK,,Unknown,Unknown,FLL,KFLL,,Unknown,1202,"['N913JB', 'N948JB', 'N949JT', 'N950JT', 'N954JB', 'N956JT', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,SDQ,MDSD,,2025-11-09 09:16:00+00:00,Unknown,EWR,KEWR,A,2025-11-09 05:30:00+00:00,1203,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 07:16:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5337'}, {'airline_code': 'EY', 'flight_number': '8357'}, {'airline_code': 'TK', 'flight_number': '8532'}]",SJU,TJSJ,A,2025-11-09 04:15:00+00:00,1204,"['N183JB', 'N193JB', 'N231JB', 'N274JB', 'N298JB', 'N306JB', 'N348JB']"
B6,JBU,PDX,KPDX,,2025-11-09 23:06:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6185'}, {'airline_code': 'EY', 'flight_number': '8317'}, {'airline_code': 'LY', 'flight_number': '8776'}, {'airline_code': 'QR', 'flight_number': '4111'}]",JFK,KJFK,5,2025-11-09 19:50:00+00:00,1205,"['N504JB', 'N505JB', 'N506JB', 'N521JB', 'N523JB', 'N526JL', 'N527JL', 'N535JB', 'N547JB', 'N552JB', 'N561JB', 'N564JB', 'N566JB', 'N568JB', 'N570JB', 'N583JB', 'N584JB', 'N586JB', 'N589JB', 'N598JB', 'N599JB', 'N607JB', 'N608JB', 'N618JB', 'N624JB', 'N627JB', 'N630JB', 'N632JB', 'N637JB', 'N643JB', 'N646JB', 'N648JB', 'N653JB', 'N655JB', 'N656JB', 'N658JB', 'N659JB', 'N661JB', 'N662JB', 'N705JB', 'N708JB', 'N709JB', 'N715JB', 'N729JB', 'N746JB', 'N760JB', 'N763JB', 'N766JB', 'N775JB', 'N784JB', 'N794JB', 'N804JB', 'N827JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 08:10:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6184'}, {'airline_code': 'EY', 'flight_number': '8352'}, {'airline_code': 'QR', 'flight_number': '4110'}, {'airline_code': 'SA', 'flight_number': '7371'}]",PDX,KPDX,,2025-11-09 23:59:00+00:00,1206,"['N505JB', 'N506JB', 'N521JB', 'N523JB', 'N526JL', 'N527JL', 'N535JB', 'N547JB', 'N552JB', 'N561JB', 'N564JB', 'N565JB', 'N566JB', 'N568JB', 'N569JB', 'N570JB', 'N583JB', 'N584JB', 'N586JB', 'N589JB', 'N598JB', 'N599JB', 'N607JB', 'N608JB', 'N618JB', 'N624JB', 'N627JB', 'N630JB', 'N632JB', 'N637JB', 'N643JB', 'N646JB', 'N648JB', 'N653JB', 'N655JB', 'N656JB', 'N657JB', 'N658JB', 'N659JB', 'N661JB', 'N662JB', 'N705JB', 'N708JB', 'N709JB', 'N715JB', 'N729JB', 'N746JB', 'N760JB', 'N763JB', 'N766JB', 'N775JB', 'N784JB', 'N794JB', 'N804JB', 'N827JB']"
B6,JBU,LGB,KLGB,,2025-11-09 10:13:00+00:00,Unknown,SEA,KSEA,A,2025-11-09 07:35:00+00:00,1207,"['N507JT', 'N508JL', 'N624JB', 'N625JB', 'N629JB', 'N633JB', 'N634JB', 'N636JB', 'N638JB', 'N639JB', 'N640JB', 'N643JB', 'N649JB', 'N655JB', 'N661JB', 'N746JB', 'N760JB', 'N768JB', 'N793JB', 'N834JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 07:59:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6732'}, {'airline_code': 'EY', 'flight_number': '8367'}, {'airline_code': 'HA', 'flight_number': '2127'}, {'airline_code': 'JL', 'flight_number': '5831'}, {'airline_code': 'SA', 'flight_number': '7342'}]",IAD,KIAD,,2025-11-09 06:47:00+00:00,1208,Unknown
B6,JBU,JAX,KJAX,,2025-11-09 15:41:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6303'}]",BOS,KBOS,C,2025-11-09 13:00:00+00:00,1209,Unknown
B6,JBU,PBI,KPBI,,2025-11-09 11:24:00+00:00,Unknown,BOS,KBOS,C,2025-11-09 08:15:00+00:00,121,"['N526JL', 'N531JL', 'N566JB', 'N624JB', 'N625JB', 'N629JB', 'N632JB', 'N636JB', 'N638JB', 'N645JB', 'N655JB', 'N657JB', 'N658JB', 'N703JB', 'N705JB', 'N706JB', 'N746JB', 'N763JB', 'N766JB', 'N768JB', 'N784JB', 'N794JB']"
B6,JBU,BOS,KBOS,C,2025-11-09 15:13:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5153'}, {'airline_code': 'TP', 'flight_number': '8070'}]",JAX,KJAX,,2025-11-09 12:40:00+00:00,1210,['N768JB']
B6,JBU,MCO,KMCO,A,2025-11-09 19:11:00+00:00,Unknown,BWI,KBWI,,2025-11-09 16:50:00+00:00,1211,"['N627JB', 'N630JB', 'N632JB', 'N633JB', 'N640JB', 'N646JB', 'N652JB', 'N653JB', 'N655JB', 'N657JB', 'N658JB', 'N659JB', 'N760JB', 'N766JB', 'N775JB', 'N784JB', 'N804JB', 'N809JB']"
B6,JBU,BWI,KBWI,,2025-11-09 16:07:00+00:00,Unknown,MCO,KMCO,A,2025-11-09 13:40:00+00:00,1212,['N640JB']
B6,JBU,BOS,KBOS,C,2025-11-09 16:01:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5135'}, {'airline_code': 'EK', 'flight_number': '6026'}, {'airline_code': 'TP', 'flight_number': '8068'}]",DFW,KDFW,E,2025-11-09 11:20:00+00:00,1214,"['N523JB', 'N526JL', 'N570JB', 'N587JB', 'N595JB', 'N624JB', 'N630JB', 'N636JB', 'N651JB', 'N656JB', 'N658JB', 'N703JB', 'N708JB', 'N709JB', 'N766JB', 'N779JB', 'N804JB', 'N805JB', 'N806JB', 'N807JB', 'N809JB', 'N821JB', 'N827JB', 'N828JB', 'N834JB']"
B6,JBU,BUF,KBUF,,2025-11-09 13:51:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6285'}]",BOS,KBOS,C,2025-11-09 12:25:00+00:00,1215,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 15:48:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5099'}, {'airline_code': 'TP', 'flight_number': '8003'}]",BUF,KBUF,,2025-11-09 14:30:00+00:00,1216,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 13:44:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5021'}]",BOS,KBOS,C,2025-11-09 12:30:00+00:00,1217,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 06:38:00+00:00,"[{'airline_code': 'TP', 'flight_number': '6384'}]",JFK,KJFK,5,2025-11-09 05:30:00+00:00,1218,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 20:49:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6316'}, {'airline_code': 'QR', 'flight_number': '4013'}, {'airline_code': 'TK', 'flight_number': '8918'}]",PBI,KPBI,,2025-11-09 17:47:00+00:00,122,"['N527JL', 'N531JL', 'N534JB', 'N636JB', 'N652JB', 'N656JB', 'N657JB', 'N659JB', 'N665JB', 'N705JB', 'N706JB', 'N729JB', 'N746JB', 'N760JB', 'N766JB', 'N768JB', 'N796JB', 'N804JB']"
B6,JBU,NAS,MYNN,2,2025-11-09 16:32:00+00:00,Unknown,JFK,KJFK,5,2025-11-09 13:25:00+00:00,1221,"['N638JB', 'N706JB', 'N746JB', 'N821JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 20:30:00+00:00,Unknown,NAS,MYNN,2,2025-11-09 17:30:00+00:00,1222,"['N638JB', 'N307JB', 'N375JB']"
B6,JBU,MCO,KMCO,A,2025-11-09 12:04:00+00:00,Unknown,DCA,KDCA,B,2025-11-09 09:50:00+00:00,1223,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 05:34:00+00:00,"[{'airline_code': 'HA', 'flight_number': '2304'}]",LAX,KLAX,3,2025-11-09 21:15:00+00:00,1224,"['N923JB', 'N929JB', 'N934JB', 'N935JB', 'N937JB', 'N942JB', 'N943JT', 'N944JT', 'N945JT', 'N946JL', 'N947JB', 'N961JT', 'N962JT', 'N964JT']"
B6,JBU,BOS,KBOS,C,2025-11-09 16:15:00+00:00,"[{'airline_code': 'QR', 'flight_number': '4251'}]",MVY,KMVY,,2025-11-09 15:35:00+00:00,1225,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 09:42:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5111'}, {'airline_code': 'EK', 'flight_number': '6288'}]",BWI,KBWI,,2025-11-09 08:19:00+00:00,1226,Unknown
B6,JBU,POP,MDPP,,2025-11-09 02:13:00+00:00,Unknown,JFK,KJFK,5,2025-11-09 22:29:00+00:00,1227,"['N657JB', 'N729JB', 'N789JB', 'N794JB', 'N827JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 06:49:00+00:00,Unknown,POP,MDPP,,2025-11-09 03:10:00+00:00,1228,"['N516JB', 'N523JB', 'N524JB', 'N531JL', 'N571JB', 'N607JB', 'N623JB', 'N657JB', 'N703JB', 'N705JB', 'N729JB', 'N789JB', 'N794JB', 'N827JB']"
B6,JBU,LAX,KLAX,3,2025-11-09 10:24:00+00:00,Unknown,JFK,KJFK,5,2025-11-09 07:30:00+00:00,123,"['N923JB', 'N929JB', 'N934JB', 'N935JB', 'N937JB', 'N942JB', 'N943JT', 'N944JT', 'N945JT', 'N946JL', 'N947JB', 'N961JT', 'N962JT', 'N964JT']"
B6,JBU,LGA,KLGA,B,2025-11-09 16:32:00+00:00,Unknown,BOS,KBOS,C,2025-11-09 15:15:00+00:00,1231,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 18:43:00+00:00,Unknown,LGA,KLGA,B,2025-11-09 17:30:00+00:00,1232,Unknown
B6,JBU,SJU,TJSJ,A,2025-11-09 11:46:00+00:00,Unknown,MCO,KMCO,A,2025-11-09 08:55:00+00:00,1233,"['N507JT', 'N508JL', 'N594JB', 'N625JB', 'N630JB', 'N633JB', 'N640JB', 'N648JB', 'N656JB', 'N657JB', 'N661JB', 'N763JB', 'N775JB']"
B6,JBU,MCO,KMCO,A,2025-11-09 00:47:00+00:00,Unknown,SJU,TJSJ,A,2025-11-09 21:55:00+00:00,1234,"['N537JT', 'N634JB', 'N636JB', 'N638JB', 'N639JB', 'N652JB', 'N656JB', 'N658JB', 'N663JB', 'N706JB', 'N708JB', 'N746JB', 'N760JB', 'N766JB', 'N784JB', 'N789JB', 'N794JB', 'N809JB']"
B6,JBU,LGB,KLGB,,2025-11-09 10:58:00+00:00,Unknown,SFO,KSFO,INTL,2025-11-09 09:36:00+00:00,1235,Unknown
B6,JBU,STT,TIST,,2025-11-09 07:40:00+00:00,Unknown,SJU,TJSJ,A,2025-11-09 07:05:00+00:00,1236,Unknown
B6,JBU,DTW,KDTW,N,2025-11-09 18:13:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5306'}, {'airline_code': 'EK', 'flight_number': '6029'}, {'airline_code': 'FI', 'flight_number': '7843'}]",BOS,KBOS,C,2025-11-09 16:00:00+00:00,1237,"['N531JL', 'N638JB', 'N639JB', 'N646JB', 'N655JB', 'N804JB', 'N828JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 16:58:00+00:00,"[{'airline_code': 'AT', 'flight_number': '9539'}, {'airline_code': 'HA', 'flight_number': '2306'}, {'airline_code': 'LY', 'flight_number': '8665'}, {'airline_code': 'SQ', 'flight_number': '1499'}]",LAX,KLAX,3,2025-11-09 08:30:00+00:00,124,"['N923JB', 'N929JB', 'N934JB', 'N935JB', 'N937JB', 'N942JB', 'N943JT', 'N944JT', 'N945JT', 'N946JL', 'N947JB', 'N961JT', 'N962JT', 'N964JT']"
B6,JBU,CLT,KCLT,,2025-11-09 10:54:00+00:00,Unknown,BOS,KBOS,C,2025-11-09 08:36:00+00:00,1245,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 13:45:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5125'}, {'airline_code': 'LY', 'flight_number': '8513'}]",CLT,KCLT,,2025-11-09 11:35:00+00:00,1246,Unknown
B6,JBU,JFK,KJFK,5,2025-11-09 08:00:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6130'}, {'airline_code': 'EY', 'flight_number': '8335'}, {'airline_code': 'SA', 'flight_number': '7361'}]",LAS,KLAS,3,2025-11-09 23:59:00+00:00,1248,"['N516JB', 'N520JB', 'N554JB', 'N558JB', 'N570JB', 'N579JB', 'N584JB', 'N594JB', 'N598JB', 'N599JB', 'N605JB', 'N608JB', 'N629JB', 'N641JB', 'N645JB', 'N649JB', 'N653JB', 'N659JB', 'N661JB', 'N703JB', 'N706JB', 'N712JB', 'N768JB', 'N793JB', 'N796JB', 'N809JB', 'N828JB', 'N903JB', 'N905JB', 'N907JB', 'N913JB', 'N948JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N957JB', 'N958JB', 'N959JB', 'N965JT']"
B6,JBU,BOS,KBOS,C,2025-11-09 08:19:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6346'}]",SAV,KSAV,,2025-11-09 06:00:00+00:00,1250,Unknown
B6,JBU,RSW,KRSW,,2025-11-09 09:24:00+00:00,Unknown,HPN,KHPN,,2025-11-09 06:30:00+00:00,1251,"['N198JB', 'N258JB', 'N266JB', 'N292JB', 'N329JB', 'N368JB']"
B6,JBU,HPN,KHPN,,2025-11-09 14:42:00+00:00,Unknown,RSW,KRSW,,2025-11-09 11:50:00+00:00,1252,Unknown
B6,JBU,SJU,TJSJ,A,2025-11-09 20:36:00+00:00,Unknown,FLL,KFLL,3,2025-11-09 17:00:00+00:00,1253,"['N635JB', 'N708JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 12:09:00+00:00,"[{'airline_code': 'EY', 'flight_number': '8302'}, {'airline_code': 'LY', 'flight_number': '8697'}, {'airline_code': 'QR', 'flight_number': '4176'}, {'airline_code': 'TK', 'flight_number': '8990'}]",PBI,KPBI,,2025-11-09 09:32:00+00:00,1254,['N603JB']
B6,JBU,JFK,KJFK,,Unknown,Unknown,POP,MDPP,,Unknown,1258,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 15:47:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5107'}, {'airline_code': 'TP', 'flight_number': '8006'}]",BWI,KBWI,,2025-11-09 14:25:00+00:00,126,Unknown
B6,JBU,BGI,TBPB,,2025-11-09 12:39:00+00:00,Unknown,JFK,KJFK,5,2025-11-09 07:45:00+00:00,1261,"['N510JB', 'N630JB', 'N658JB', 'N794JB', 'N903JB', 'N905JB', 'N907JB', 'N913JB', 'N942JB', 'N948JB', 'N949JT', 'N950JT', 'N952JB', 'N954JB', 'N955JB', 'N956JT', 'N957JB', 'N958JB', 'N959JB', 'N961JT', 'N965JT']"
B6,JBU,LGA,KLGA,B,2025-11-09 21:23:00+00:00,Unknown,PBI,KPBI,,2025-11-09 18:35:00+00:00,1262,"['N648JB', 'N657JB', 'N763JB', 'N766JB', 'N768JB', 'N779JB', 'N328JB', 'N351JB']"
B6,JBU,BOS,KBOS,C,2025-11-09 22:40:00+00:00,Unknown,CHS,KCHS,,2025-11-09 20:25:00+00:00,1268,Unknown
B6,JBU,MCO,KMCO,,2025-11-09 11:42:00+00:00,Unknown,EWR,KEWR,A,2025-11-09 09:00:00+00:00,127,"['N507JT', 'N526JL', 'N531JL', 'N594JB', 'N624JB', 'N627JB', 'N632JB', 'N633JB', 'N637JB', 'N640JB', 'N644JB', 'N645JB', 'N651JB', 'N652JB', 'N655JB', 'N657JB', 'N665JB', 'N703JB', 'N706JB', 'N712JB', 'N746JB', 'N806JB']"
B6,JBU,FLL,KFLL,3,2025-11-09 22:32:00+00:00,Unknown,LGA,KLGA,B,2025-11-09 19:30:00+00:00,1271,"['N531JL', 'N594JB', 'N624JB', 'N630JB', 'N634JB', 'N635JB', 'N637JB', 'N638JB', 'N641JB', 'N645JB', 'N646JB', 'N649JB', 'N651JB', 'N652JB', 'N656JB', 'N659JB', 'N661JB', 'N662JB', 'N703JB', 'N706JB', 'N763JB', 'N796JB']"
B6,JBU,LGA,KLGA,,Unknown,Unknown,RIC,KRIC,,Unknown,1272,Unknown
B6,JBU,CHS,KCHS,,2025-11-09 09:06:00+00:00,"[{'airline_code': 'EK', 'flight_number': '6893'}]",JFK,KJFK,5,2025-11-09 07:00:00+00:00,1273,"['N527JL', 'N531JL', 'N629JB', 'N637JB', 'N646JB', 'N655JB', 'N661JB', 'N760JB', 'N784JB']"
B6,JBU,JFK,KJFK,5,2025-11-09 11:39:00+00:00,"[{'airline_code': 'AT', 'flight_number': '9625'}, {'airline_code': 'EY', 'flight_number': '8340'}, {'airline_code': 'TK', 'flight_number': '8960'}]",CHS,KCHS,,2025-11-09 09:49:00+00:00,1274,"['N629JB', 'N834JB']"
B6,JBU,FLL,KFLL,3,2025-11-09 09:03:00+00:00,Unknown,DCA,KDCA,B,2025-11-09 06:35:00+00:00,1279,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 11:42:00+00:00,"[{'airline_code': 'JL', 'flight_number': '5479'}]",EWR,KEWR,A,2025-11-09 10:40:00+00:00,1280,Unknown
B6,JBU,RIC,KRIC,,2025-11-09 20:19:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5236'}, {'airline_code': 'EK', 'flight_number': '6335'}, {'airline_code': 'QR', 'flight_number': '4189'}]",BOS,KBOS,C,2025-11-09 18:35:00+00:00,1281,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 17:56:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5235'}, {'airline_code': 'LY', 'flight_number': '8561'}, {'airline_code': 'QR', 'flight_number': '4188'}, {'airline_code': 'TK', 'flight_number': '8936'}, {'airline_code': 'TP', 'flight_number': '8042'}]",RIC,KRIC,,2025-11-09 16:25:00+00:00,1282,Unknown
B6,JBU,PIT,KPIT,,2025-11-09 08:06:00+00:00,Unknown,BOS,KBOS,C,2025-11-09 06:25:00+00:00,1285,Unknown
B6,JBU,BOS,KBOS,C,2025-11-09 10:14:00+00:00,"[{'airline_code': 'EI', 'flight_number': '5221'}, {'airline_code': 'EK', 'flight_number': '6334'}, {'airline_code': 'JL', 'flight_number': '5873'}]",PIT,KPIT,,2025-11-09 08:44:00+00:00,1286,Unknown
