airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
VJ,VJC,HUI,VVPB,,2025-11-22 15:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:15:00+00:00,312,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 17:30:00+00:00,Unknown,HUI,VVPB,,2025-11-22 16:10:00+00:00,313,Unknown
VJ,VJC,HUI,VVPB,,2025-11-22 21:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 20:20:00+00:00,314,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 23:35:00+00:00,Unknown,HUI,VVPB,,2025-11-22 22:15:00+00:00,315,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:00:00+00:00,Unknown,HUI,VVPB,,2025-11-22 07:40:00+00:00,317,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 00:00:00+00:00,Unknown,HUI,VVPB,,2025-11-22 22:40:00+00:00,319,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 08:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:05:00+00:00,320,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:40:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 08:40:00+00:00,321,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 10:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 09:40:00+00:00,322,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 11:25:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 10:25:00+00:00,323,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 11:10:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:10:00+00:00,324,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 12:45:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 11:45:00+00:00,325,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 18:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 17:20:00+00:00,326,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 19:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 18:55:00+00:00,327,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 13:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 12:20:00+00:00,328,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 14:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 13:55:00+00:00,329,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 11:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:45:00+00:00,330,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:10:00+00:00,Unknown,DLI,VVDL,,2025-11-22 09:20:00+00:00,331,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 19:10:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 18:20:00+00:00,334,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 20:35:00+00:00,Unknown,DLI,VVDL,,2025-11-22 19:45:00+00:00,335,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 00:30:00+00:00,Unknown,DLI,VVDL,,2025-11-22 23:40:00+00:00,337,Unknown
VJ,VJC,CXR,,,2025-11-22 10:20:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 09:20:00+00:00,340,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 23:50:00+00:00,Unknown,CXR,,,2025-11-22 22:50:00+00:00,341,Unknown
VJ,VJC,CXR,,,2025-11-22 09:10:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 08:10:00+00:00,342,Unknown
VJ,VJC,CXR,,,2025-11-22 12:45:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 11:45:00+00:00,344,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:25:00+00:00,Unknown,CXR,,,2025-11-22 06:25:00+00:00,345,Unknown
VJ,VJC,CXR,,,2025-11-22 19:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 18:40:00+00:00,346,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 08:10:00+00:00,Unknown,CXR,,,2025-11-22 07:10:00+00:00,347,Unknown
VJ,VJC,CXR,,,2025-11-22 21:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 20:50:00+00:00,348,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 20:15:00+00:00,Unknown,CXR,,,2025-11-22 19:15:00+00:00,349,Unknown
VJ,VJC,BMV,VVBM,,2025-11-22 20:30:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 19:30:00+00:00,356,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 22:05:00+00:00,Unknown,BMV,VVBM,,2025-11-22 21:05:00+00:00,357,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 01:15:00+00:00,Unknown,HUI,VVPB,,2025-11-22 23:55:00+00:00,359,Unknown
VJ,VJC,THD,,,2025-11-22 12:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:10:00+00:00,360,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 14:35:00+00:00,Unknown,THD,,,2025-11-22 12:40:00+00:00,361,Unknown
VJ,VJC,THD,,,2025-11-22 18:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 16:10:00+00:00,362,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 20:40:00+00:00,Unknown,THD,,,2025-11-22 18:45:00+00:00,363,Unknown
VJ,VJC,THD,,,2025-11-22 17:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 15:45:00+00:00,364,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 20:10:00+00:00,Unknown,THD,,,2025-11-22 18:15:00+00:00,365,Unknown
VJ,VJC,THD,,,2025-11-22 08:30:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:35:00+00:00,366,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 11:00:00+00:00,Unknown,THD,,,2025-11-22 09:05:00+00:00,367,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:20:00+00:00,Unknown,DLI,VVDL,,2025-11-22 06:30:00+00:00,369,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:30:00+00:00,Unknown,VCL,,,2025-11-22 08:15:00+00:00,371,Unknown
VJ,VJC,VCL,,,2025-11-22 08:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:25:00+00:00,372,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 14:40:00+00:00,Unknown,VCL,,,2025-11-22 13:25:00+00:00,373,Unknown
VJ,VJC,VCL,,,2025-11-22 12:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 11:35:00+00:00,374,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:30:00+00:00,Unknown,VCL,,,2025-11-22 09:15:00+00:00,375,Unknown
VJ,VJC,VCL,,,2025-11-22 08:40:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:25:00+00:00,376,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 11:50:00+00:00,Unknown,VCL,,,2025-11-22 10:35:00+00:00,377,Unknown
VJ,VJC,VCL,,,2025-11-22 16:00:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:45:00+00:00,378,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 17:45:00+00:00,Unknown,VCL,,,2025-11-22 16:30:00+00:00,379,Unknown
VJ,VJC,UIH,VVPC,,2025-11-22 07:25:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:15:00+00:00,380,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:10:00+00:00,Unknown,UIH,VVPC,,2025-11-22 08:00:00+00:00,381,Unknown
VJ,VJC,UIH,VVPC,,2025-11-22 16:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 14:55:00+00:00,384,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 17:55:00+00:00,Unknown,UIH,VVPC,,2025-11-22 16:45:00+00:00,385,Unknown
VJ,VJC,PXU,VVPK,,2025-11-22 08:55:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:55:00+00:00,392,Unknown
VJ,VJC,PXU,VVPK,,2025-11-22 17:30:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 16:30:00+00:00,394,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 19:00:00+00:00,Unknown,PXU,VVPK,,2025-11-22 18:00:00+00:00,395,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 08:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:55:00+00:00,401,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 14:00:00+00:00,Unknown,DLI,VVDL,,2025-11-22 12:10:00+00:00,402,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 09:05:00+00:00,Unknown,HAN,VVNB,,2025-11-22 07:15:00+00:00,403,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 18:30:00+00:00,Unknown,HAN,VVNB,,2025-11-22 16:40:00+00:00,405,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 20:55:00+00:00,Unknown,DLI,VVDL,,2025-11-22 19:05:00+00:00,406,Unknown
VJ,VJC,DLI,VVDL,,2025-11-22 21:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 19:25:00+00:00,407,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 23:40:00+00:00,Unknown,DLI,VVDL,,2025-11-22 21:50:00+00:00,408,Unknown
VJ,VJC,VCL,,,2025-11-22 09:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 08:20:00+00:00,415,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 11:45:00+00:00,Unknown,VCL,,,2025-11-22 10:20:00+00:00,416,Unknown
VJ,VJC,PXU,VVPK,,2025-11-22 16:10:00+00:00,Unknown,HAN,VVNB,,2025-11-22 14:35:00+00:00,427,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 18:20:00+00:00,Unknown,PXU,VVPK,,2025-11-22 16:45:00+00:00,428,Unknown
VJ,VJC,PXU,VVPK,,2025-11-22 16:10:00+00:00,Unknown,HAN,VVNB,,2025-11-22 14:35:00+00:00,429,Unknown
VJ,VJC,UIH,VVPC,,2025-11-22 17:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 15:45:00+00:00,431,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 19:40:00+00:00,Unknown,UIH,VVPC,,2025-11-22 18:00:00+00:00,432,Unknown
VJ,VJC,UIH,VVPC,,2025-11-22 08:20:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:40:00+00:00,433,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 10:35:00+00:00,Unknown,UIH,VVPC,,2025-11-22 08:55:00+00:00,434,Unknown
VJ,VJC,TBB,,,2025-11-22 12:55:00+00:00,Unknown,HAN,VVNB,,2025-11-22 11:15:00+00:00,441,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 15:10:00+00:00,Unknown,TBB,,,2025-11-22 13:30:00+00:00,442,Unknown
VJ,VJC,HAN,VVNB,T1,2025-11-22 11:05:00+00:00,Unknown,TBB,,,2025-11-22 09:25:00+00:00,448,Unknown
VJ,VJC,HAN,VVNB,T1,2025-11-22 12:00:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 09:50:00+00:00,450,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 09:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 07:05:00+00:00,451,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 12:00:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 09:50:00+00:00,452,Unknown
VJ,VJC,PQC,VVPQ,,2025-11-22 12:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 10:15:00+00:00,455,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 19:55:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 17:45:00+00:00,456,Unknown
VJ,VJC,VCA,,,2025-11-22 09:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 07:15:00+00:00,461,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 16:20:00+00:00,Unknown,VCA,,,2025-11-22 14:10:00+00:00,462,Unknown
VJ,VJC,VCA,,,2025-11-22 09:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 07:15:00+00:00,463,Unknown
VJ,VJC,VCA,,,2025-11-22 13:00:00+00:00,Unknown,HAN,VVNB,,2025-11-22 10:50:00+00:00,467,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 15:45:00+00:00,Unknown,VCA,,,2025-11-22 13:35:00+00:00,468,Unknown
VJ,VJC,CXR,,,2025-11-22 09:50:00+00:00,Unknown,HAN,VVNB,,2025-11-22 08:00:00+00:00,471,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 12:50:00+00:00,Unknown,CXR,,,2025-11-22 11:00:00+00:00,472,Unknown
VJ,VJC,CXR,,,2025-11-22 18:55:00+00:00,Unknown,HAN,VVNB,,2025-11-22 17:05:00+00:00,475,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 12:15:00+00:00,Unknown,CXR,,,2025-11-22 10:25:00+00:00,476,Unknown
VJ,VJC,CXR,,,2025-11-22 18:40:00+00:00,Unknown,HAN,VVNB,,2025-11-22 16:50:00+00:00,477,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 16:15:00+00:00,Unknown,CXR,,,2025-11-22 14:25:00+00:00,478,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 12:00:00+00:00,Unknown,BMV,VVBM,,2025-11-22 10:20:00+00:00,490,Unknown
VJ,VJC,BMV,VVBM,,2025-11-22 09:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 08:05:00+00:00,491,Unknown
VJ,VJC,BMV,VVBM,,2025-11-22 09:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 08:05:00+00:00,495,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 12:00:00+00:00,Unknown,BMV,VVBM,,2025-11-22 10:20:00+00:00,496,Unknown
VJ,VJC,BMV,VVBM,,2025-11-22 14:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 12:35:00+00:00,497,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 16:05:00+00:00,Unknown,BMV,VVBM,,2025-11-22 14:25:00+00:00,498,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 06:50:00+00:00,Unknown,HAN,VVNB,T1,2025-11-22 05:35:00+00:00,501,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 07:45:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:30:00+00:00,502,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 08:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 07:10:00+00:00,503,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 11:55:00+00:00,Unknown,DAD,VVDN,,2025-11-22 10:40:00+00:00,504,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 10:00:00+00:00,Unknown,HAN,VVNB,,2025-11-22 08:45:00+00:00,505,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 10:15:00+00:00,Unknown,DAD,VVDN,,2025-11-22 09:00:00+00:00,506,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 07:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:30:00+00:00,507,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 09:35:00+00:00,Unknown,DAD,VVDN,,2025-11-22 08:20:00+00:00,508,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 14:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 13:00:00+00:00,509,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 16:05:00+00:00,Unknown,DAD,VVDN,,2025-11-22 14:50:00+00:00,510,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 16:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 15:00:00+00:00,511,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 14:25:00+00:00,Unknown,DAD,VVDN,,2025-11-22 13:10:00+00:00,512,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 13:50:00+00:00,Unknown,HAN,VVNB,,2025-11-22 12:35:00+00:00,513,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 15:40:00+00:00,Unknown,DAD,VVDN,,2025-11-22 14:25:00+00:00,514,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 11:45:00+00:00,Unknown,DAD,VVDN,,2025-11-22 10:30:00+00:00,516,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 17:00:00+00:00,Unknown,HAN,VVNB,,2025-11-22 15:45:00+00:00,517,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 18:50:00+00:00,Unknown,DAD,VVDN,,2025-11-22 17:35:00+00:00,518,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 17:30:00+00:00,Unknown,HAN,VVNB,,2025-11-22 16:15:00+00:00,519,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 19:20:00+00:00,Unknown,DAD,VVDN,,2025-11-22 18:05:00+00:00,520,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 11:10:00+00:00,Unknown,HAN,VVNB,,2025-11-22 09:55:00+00:00,521,Unknown
VJ,VJC,HAN,VVNB,T1,2025-11-22 00:20:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:05:00+00:00,522,Unknown
VJ,VJC,HAN,VVNB,T1,2025-11-22 01:10:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:55:00+00:00,524,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 00:30:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:15:00+00:00,526,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 22:25:00+00:00,Unknown,HAN,VVNB,,2025-11-22 21:10:00+00:00,529,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 00:15:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:00:00+00:00,534,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 22:55:00+00:00,Unknown,HAN,VVNB,,2025-11-22 21:40:00+00:00,535,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 07:40:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:25:00+00:00,536,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 08:10:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:55:00+00:00,537,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 00:45:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:30:00+00:00,538,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 01:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:45:00+00:00,544,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 01:05:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:50:00+00:00,548,Unknown
VJ,VJC,HAN,VVNB,T1,2025-11-22 09:05:00+00:00,Unknown,HUI,VVPB,,2025-11-22 07:55:00+00:00,566,Unknown
VJ,VJC,HAN,VVNB,,2025-11-22 15:30:00+00:00,Unknown,HUI,VVPB,,2025-11-22 14:20:00+00:00,568,Unknown
VJ,VJC,HUI,VVPB,,2025-11-22 13:45:00+00:00,Unknown,HAN,VVNB,,2025-11-22 12:35:00+00:00,569,Unknown
VJ,VJC,THD,,,2025-11-22 12:10:00+00:00,Unknown,CXR,,,2025-11-22 10:25:00+00:00,570,Unknown
VJ,VJC,CXR,,,2025-11-22 14:30:00+00:00,Unknown,THD,,,2025-11-22 12:45:00+00:00,571,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:00:00+00:00,Unknown,CXR,,,2025-11-22 09:00:00+00:00,601,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 08:50:00+00:00,Unknown,CXR,,,2025-11-22 07:50:00+00:00,603,Unknown
VJ,VJC,CXR,,,2025-11-22 12:00:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 11:00:00+00:00,604,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 11:30:00+00:00,Unknown,CXR,,,2025-11-22 10:30:00+00:00,605,Unknown
VJ,VJC,CXR,,,2025-11-22 09:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 08:50:00+00:00,606,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:25:00+00:00,Unknown,CXR,,,2025-11-22 08:25:00+00:00,607,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 06:55:00+00:00,Unknown,CXR,,,2025-11-22 05:55:00+00:00,609,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:00:00+00:00,Unknown,CXR,,,2025-11-22 06:00:00+00:00,611,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 00:55:00+00:00,Unknown,CXR,,,2025-11-22 23:55:00+00:00,613,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 00:15:00+00:00,Unknown,CXR,,,2025-11-22 23:15:00+00:00,615,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:15:00+00:00,Unknown,CXR,,,2025-11-22 09:15:00+00:00,617,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:00:00+00:00,Unknown,CXR,,,2025-11-22 06:00:00+00:00,619,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 07:45:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 06:30:00+00:00,620,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:55:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:40:00+00:00,621,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 08:15:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 07:00:00+00:00,622,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 08:35:00+00:00,Unknown,DAD,VVDN,,2025-11-22 07:20:00+00:00,623,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 11:50:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 10:35:00+00:00,624,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:05:00+00:00,Unknown,DAD,VVDN,,2025-11-22 08:50:00+00:00,625,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 10:45:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 09:30:00+00:00,626,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 07:15:00+00:00,Unknown,DAD,VVDN,,2025-11-22 06:00:00+00:00,627,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 22:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 20:50:00+00:00,628,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 09:35:00+00:00,Unknown,DAD,VVDN,,2025-11-22 08:20:00+00:00,629,Unknown
VJ,VJC,DAD,VVDN,,2025-11-22 10:35:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 09:20:00+00:00,630,Unknown
VJ,VJC,SGN,VVTS,1,2025-11-22 10:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 08:45:00+00:00,631,Unknown
BL,PIC,SGN,VVTS,T1,2025-11-22 00:50:00+00:00,Unknown,CGO,ZHCC,,2025-11-22 21:15:00+00:00,1001,Unknown
BL,PIC,CXR,,,2025-11-22 16:55:00+00:00,Unknown,WUX,ZSWX,,2025-11-22 13:45:00+00:00,111,"['VN-A557', 'VN-A558', 'VN-A559', 'VN-A561']"
BL,PIC,ICN,RKSI,,2025-11-22 04:55:00+00:00,Unknown,CXR,,,2025-11-22 21:55:00+00:00,112,Unknown
BL,PIC,WUH,ZHHH,I,2025-11-22 23:15:00+00:00,Unknown,CXR,,,2025-11-22 18:50:00+00:00,122,['VN-A561']
BL,PIC,CXR,,,2025-11-22 02:40:00+00:00,Unknown,WUH,ZHHH,I,2025-11-22 00:15:00+00:00,123,Unknown
BL,PIC,CXR,,,2025-11-22 02:30:00+00:00,Unknown,CSX,ZGHA,1,2025-11-22 00:35:00+00:00,125,Unknown
BL,PIC,HKG,VHHH,,2025-11-22 12:25:00+00:00,Unknown,CXR,,,2025-11-22 09:15:00+00:00,136,Unknown
BL,PIC,CXR,,,2025-11-22 21:15:00+00:00,Unknown,HKG,VHHH,2,2025-11-22 20:05:00+00:00,137,"['VN-A559', 'VN-A561']"
BL,PIC,CSX,ZGHA,1,2025-11-22 21:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 17:35:00+00:00,150,['VN-A556']
BL,PIC,DAD,VVDN,,2025-11-22 23:30:00+00:00,Unknown,CSX,ZGHA,1,2025-11-22 22:00:00+00:00,151,Unknown
BL,PIC,XUZ,,,2025-11-22 12:00:00+00:00,Unknown,DAD,VVDN,,2025-11-22 07:30:00+00:00,162,"['VN-A556', 'VN-A558', 'VN-A562', 'VN-A563']"
BL,PIC,ICN,RKSI,,2025-11-22 05:40:00+00:00,Unknown,DAD,VVDN,,2025-11-22 23:10:00+00:00,194,Unknown
BL,PIC,ICN,RKSI,,2025-11-22 05:00:00+00:00,Unknown,HAN,VVNB,T2,2025-11-22 22:40:00+00:00,198,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 10:05:00+00:00,"[{'airline_code': 'VN', 'flight_number': '4226'}]",PXU,VVPK,,2025-11-22 08:25:00+00:00,202,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 10:00:00+00:00,Unknown,BMV,VVBM,,2025-11-22 08:40:00+00:00,204,Unknown
BL,PIC,PQC,VVPQ,,2025-11-22 12:35:00+00:00,Unknown,HAN,VVNB,,2025-11-22 10:25:00+00:00,205,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 15:20:00+00:00,Unknown,PQC,VVPQ,,2025-11-22 13:10:00+00:00,206,Unknown
BL,PIC,DLI,VVDL,,2025-11-22 08:05:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:15:00+00:00,211,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 10:35:00+00:00,Unknown,DLI,VVDL,,2025-11-22 08:45:00+00:00,212,Unknown
BL,PIC,DLI,VVDL,,2025-11-22 08:05:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:15:00+00:00,213,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 10:30:00+00:00,Unknown,DLI,VVDL,,2025-11-22 08:40:00+00:00,214,Unknown
BL,PIC,UIH,VVPC,,2025-11-22 12:50:00+00:00,Unknown,HAN,VVNB,,2025-11-22 11:15:00+00:00,215,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 09:10:00+00:00,Unknown,UIH,VVPC,,2025-11-22 07:35:00+00:00,216,Unknown
BL,PIC,TBB,,,2025-11-22 08:15:00+00:00,Unknown,HAN,VVNB,,2025-11-22 06:25:00+00:00,217,Unknown
BL,PIC,HAN,VVNB,,2025-11-22 11:00:00+00:00,Unknown,TBB,,,2025-11-22 09:10:00+00:00,218,Unknown
BL,PIC,VCL,,,2025-11-22 15:00:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 13:40:00+00:00,226,Unknown
BL,PIC,SGN,VVTS,1,2025-11-22 10:45:00+00:00,Unknown,VCL,,,2025-11-22 09:25:00+00:00,227,Unknown
BL,PIC,VCL,,,2025-11-22 15:05:00+00:00,Unknown,SGN,VVTS,1,2025-11-22 13:45:00+00:00,228,Unknown
BL,PIC,SGN,VVTS,1,2025-11-22 17:00:00+00:00,Unknown,VCL,,,2025-11-22 15:40:00+00:00,229,Unknown
BL,PIC,HUI,VVPB,,2025-11-22 20:15:00+00:00,Unknown,DLI,VVDL,,2025-11-22 19:05:00+00:00,232,Unknown
