GMT,airportId,codeIataAirport,codeIataCity,codeIcaoAirport,codeIso2Country,geonameId,latitudeAirport,longitudeAirport,nameAirport,nameCountry,phone,timezone
3,8033,TZX,TZX,LTCG,TR,6299765,40.99419,39.78168,Trabzon,Turkey,,Europe/Istanbul
3,8034,UAB,ADA,,TR,0,37.00028,35.41833,Adana-Incirlik Airbase,Turkey,,Europe/Istanbul
3,8191,USQ,USQ,LTBO,TR,6299753,38.68222,29.471945,Usak,Turkey,,Europe/Istanbul
3,8244,VAN,VAN,LTCI,TR,6299767,38.45861,43.332222,Ferit Melen Airport,Turkey,,Europe/Istanbul
3,8248,VAS,VAS,LTAR,TR,6299735,39.81389,36.904167,Sivas,Turkey,,Europe/Istanbul
3,8791,XHQ,XHQ,,TR,751817,41.18222,41.81944,Hopa Bus Station,Turkey,,Europe/Istanbul
3,9207,YEI,YEI,LTBR,TR,6299755,40.233334,29.55,Yenisehir,Turkey,,Europe/Istanbul
3,10351,BVJ,,LTFE,TR,6299771,37.25059,27.6643,"Milas–Bodrum Airport
",Turkey,,
3,10410,KFS,,LTAL,TR,7730645,41.314201355,33.7957992554,Kastamonu Airport,Turkey,,
3,10426,NKT,,LTCV,TR,8593875,37.3647,42.0582,Sirnak Serafettin Elci Airport,Turkey,,
3,10434,OGU,,LTCB,TR,10234006,40.966047,38.080994,Ordu Giresun Airport,Turkey,,
3,10513,YKO,,LTCW,TR,8593887,37.5497,44.2381,"Hakkari Yüksekova Airport
",Turkey,,
-4,6244,POS,POS,TTPP,TT,6300909,10.602089,-61.339413,Piarco International,Trinidad and Tobago,868-669 2288,America/Port_of_Spain
-4,7535,TAB,TAB,TTCP,TT,3574707,11.152541,-60.839684,Crown Point Airport,Trinidad and Tobago,,America/Port_of_Spain
12,2451,FUN,FUN,NGFU,TV,6299953,-8.516667,179.20833,Funafuti International Airport,Tuvalu,,Pacific/Funafuti
8,1404,CMJ,CMJ,RCCM,TW,7668413,23.25,119.416664,Chi Mei,Taiwan,,Asia/Taipei
8,1651,CYI,CYI,RCKU,TW,6300295,23.466667,120.38333,Chiayi,Taiwan,,Asia/Taipei
8,2672,GNI,GNI,RCGI,TW,6600376,23.1,121.46667,Green Island,Taiwan,,Asia/Taipei
8,2882,HCN,HCN,RCKW,TW,6300296,21.933332,120.833336,Hengchun,Taiwan,,Asia/Taipei
8,3083,HSZ,HSZ,,TW,6600395,24.816668,120.933334,Hsinchu,Taiwan,,Asia/Taipei
8,3113,HUN,HUN,RCYU,TW,6300306,24.025764,121.613434,Hualien,Taiwan,,Asia/Taipei
8,3819,KHH,KHH,RCKH,TW,6301820,22.5725,120.345276,Kaoshiung International Airport,Taiwan,,Asia/Taipei
8,3940,KNH,KNH,RCBS,TW,6300290,24.420555,118.344444,Shang-Yi,Taiwan,,Asia/Taipei
8,4141,KYD,KYD,RCLY,TW,6300299,22.083332,121.5,Orchid Island,Taiwan,,Asia/Taipei
8,4327,LHN,LHN,,TW,1672799,23.433332,121.3,Lishan,Taiwan,,Asia/Taipei
8,4636,LZN,LZN,RCFG,TW,7552914,26.159445,119.958336,Nangan,Taiwan,,Asia/Taipei
8,4781,MFK,MFK,RCMT,TW,7668414,26.166668,119.916664,Matsu,Taiwan,,Asia/Taipei
8,5271,MZG,MZG,RCQC,TW,6300304,23.569166,119.618614,Makung,Taiwan,,Asia/Taipei
8,6107,PIF,PIF,RCDC,TW,6300291,22.705004,120.490234,Pingtung,Taiwan,,Asia/Taipei
8,6765,RMQ,RMQ,RCMQ,TW,6587703,24.249294,120.60131,Chingchuankang,Taiwan,,Asia/Taipei
8,7217,SMT,SMT,,TW,0,23.883333,120.933334,Sun Moon Lake,Taiwan,,Asia/Taipei
8,7827,TNN,TNN,RCNN,TW,6300301,22.948706,120.21571,Tainan,Taiwan,,Asia/Taipei
8,7867,TPE,TPE,RCTP,TW,1980018,25.07639,121.22389,Taiwan Taoyuan International (Chiang Kai Shek International),Taiwan,,Asia/Taipei
8,7916,TSA,TPE,RCSS,TW,1980019,25.06279,121.551926,Taipei Songshan (Sung Shan),Taiwan,,Asia/Taipei
8,7958,TTT,TTT,RCQS,TW,6300293,22.75,121.1,Taitung,Taiwan,,Asia/Taipei
8,8006,TXG,TXG,,TW,0,24.15,120.64611,Taichung,Taiwan,,Asia/Taipei
8,8577,WOT,WOT,RCWA,TW,6587072,23.416668,119.5,Wonan,Taiwan,,Asia/Taipei
3,360,ARK,ARK,HTAR,TZ,6297351,-3.366667,36.683334,Arusha,Tanzania,,Africa/Dar_es_Salaam
3,786,BKZ,BKZ,HTBU,TZ,6297352,-1.3,31.8,Bukoba,Tanzania,,Africa/Dar_es_Salaam
3,1697,DAR,DAR,HTDA,TZ,6297353,-6.873533,39.20211,Dar Es Salam International Airport,Tanzania,,Africa/Dar_es_Salaam
3,1871,DOD,DOD,HTDO,TZ,6297354,-6.166667,35.75028,Dodoma,Tanzania,,Africa/Dar_es_Salaam
3,2610,GIT,GIT,,TZ,7731055,-2.8,32.2,Geita,Tanzania,,Africa/Dar_es_Salaam
3,2773,GTZ,GTZ,,TZ,7910956,-2.160833,34.225555,Kirawira B,Tanzania,,Africa/Dar_es_Salaam
3,3341,IRI,IRI,HTIR,TZ,6297355,-7.670556,35.75028,Nduli,Tanzania,,Africa/Dar_es_Salaam
3,3589,JOM,JOM,,TZ,151479,-9.354444,34.77139,Njombe,Tanzania,,Africa/Dar_es_Salaam
3,3613,JRO,JRO,HTKJ,TZ,6297358,-3.424123,37.065342,Kilimanjaro,Tanzania,,Africa/Dar_es_Salaam
3,3857,KIY,KIY,HTKI,TZ,6297357,-8.911944,39.511665,Kilwa,Tanzania,,Africa/Dar_es_Salaam
3,4247,LDI,LDI,,TZ,878281,-9.845833,39.759445,Kikwetu,Tanzania,,Africa/Dar_es_Salaam
3,4380,LKY,LKY,HTLM,TZ,6354961,-3.5,36.416668,Lake Manyara,Tanzania,,Africa/Dar_es_Salaam
3,4675,MBI,MBI,HTMB,TZ,6297359,-8.914722,33.461945,Mbeya,Tanzania,,Africa/Dar_es_Salaam
3,4771,MFA,MFA,HTMA,TZ,7730621,-7.913889,39.665,Mafia,Tanzania,,Africa/Dar_es_Salaam
3,5166,MUZ,MUZ,HTMU,TZ,6297364,-1.497222,33.8,Musoma,Tanzania,,Africa/Dar_es_Salaam
3,5204,MWN,MWN,HTMD,TZ,7730622,-3.55,33.6,Mwadui,Tanzania,,Africa/Dar_es_Salaam
3,5215,MWZ,MWZ,HTMW,TZ,6297365,-2.441221,32.923225,Mwanza,Tanzania,,Africa/Dar_es_Salaam
3,5262,MYW,MYW,HTMT,TZ,6297363,-10.338889,40.19361,Mtwara,Tanzania,,Africa/Dar_es_Salaam
3,5334,NCH,NCH,HTNA,TZ,6297366,-10.363889,38.775,Nachingwea,Tanzania,,Africa/Dar_es_Salaam
3,6179,PMA,PMA,HTPE,TZ,6301557,-5.242222,39.801945,Wawi,Tanzania,,Africa/Dar_es_Salaam
3,7020,SEU,SEU,HTSN,TZ,7730624,-2.383333,34.816666,Seronera,Tanzania,,Africa/Dar_es_Salaam
3,7071,SGX,SGX,HTSO,TZ,6297368,-10.686667,35.5775,Songea,Tanzania,,Africa/Dar_es_Salaam
3,7097,SHY,SHY,HTSY,TZ,150006,-3.608185,33.504486,Shinyanga,Tanzania,,Africa/Dar_es_Salaam
3,7411,SUT,SUT,HTSU,TZ,7730625,-7.966667,31.616667,Sumbawanga,Tanzania,,Africa/Dar_es_Salaam
3,7572,TBO,TBO,HTTB,TZ,149659,-5.0725,32.8375,Tabora,Tanzania,,Africa/Dar_es_Salaam
3,7674,TGT,TGT,HTTG,TZ,149607,-5.089444,39.07028,Tanga,Tanzania,,Africa/Dar_es_Salaam
3,7755,TKQ,TKQ,HTKA,TZ,6297356,-4.885,29.67,Kigoma,Tanzania,,Africa/Dar_es_Salaam
3,8886,XMI,XMI,HTMI,TZ,7730623,-10.716667,38.8,Masasi,Tanzania,,Africa/Dar_es_Salaam
3,9877,ZNZ,ZNZ,HTZA,TZ,6297372,-6.218466,39.221184,Kisauni,Tanzania,,Africa/Dar_es_Salaam
3,10540,NPY,,HTMP,TZ,8555863,-6.355556,31.080556,Mpanda Airport,Tanzania,,
2,1352,CKC,CKC,UKKE,UA,6300959,49.416668,32.0,Cherkassy,Ukraine,,Europe/Kiev
2,1618,CWC,CWC,UKLN,UA,6300964,48.266666,25.966667,Chernovtsy,Ukraine,,Europe/Kiev
2,1854,DNK,DNK,UKDD,UA,6300954,48.36874,35.09446,Dnepropetrovsk,Ukraine,,Europe/Kiev
2,1877,DOK,DOK,UKCC,UA,6300953,48.083332,37.75,Donetsk International Airport,Ukraine,,Europe/Kiev
2,2161,ERD,ERD,UKDB,UA,7731009,46.733334,36.783333,Berdyansk,Ukraine,,Europe/Zaporozhye
2,2999,HMJ,HMJ,UKLH,UA,7730188,49.416668,27.0,Khmelnitskiy,Ukraine,,Europe/Kiev
2,3060,HRK,HRK,UKHH,UA,6300958,49.92078,36.281185,Kharkov,Ukraine,,Europe/Kiev
2,3205,IEV,IEV,UKKK,UA,6300960,50.401943,30.450832,Zhulyany,Ukraine,,Europe/Kiev
2,3212,IFO,IFO,UKLI,UA,6300962,48.887535,24.707565,Ivano-Frankovsk,Ukraine,,Europe/Kiev
2,3703,KBP,IEV,UKBB,UA,6300952,50.341244,30.895206,Boryspil (Borispol),Ukraine,(044) 363-777,Europe/Kiev
2,3729,KCP,KCP,,UA,8298804,48.683334,26.616667,Kamenets-podolskiy,Ukraine,,Europe/Kiev
2,3804,KGO,KGO,UKKG,UA,7731168,48.55,32.3,Kirovograd,Ukraine,,Europe/Kiev
3,3815,KHC,KHC,UKFK,UA,7731171,45.36667,36.45,Kerch,Ukraine,,Europe/Simferopol
2,3817,KHE,KHE,UKOH,UA,7731172,46.675278,32.627777,Kherson,Ukraine,,Europe/Kiev
2,3829,KHU,KHU,,UA,0,49.1,33.45,Kremenchug,Ukraine,,Europe/Kiev
2,4020,KRQ,KRQ,UKCK,UA,7731189,48.716667,37.61667,Kramatorsk,Ukraine,,Europe/Kiev
2,4119,KWG,KWG,UKDR,UA,6300956,48.05,33.216667,Krivoy Rog,Ukraine,,Europe/Kiev
2,4602,LWO,LWO,UKLL,UA,6300963,49.816418,23.955318,Snilow,Ukraine,,Europe/Kiev
2,5038,MPW,MPW,UKCM,UA,7668507,47.1,37.55,Mariupol,Ukraine,,Europe/Kiev
2,5232,MXR,MXR,,UA,8260989,49.966667,33.6,Mirgorod,Ukraine,,Europe/Kiev
2,5461,NLV,NLV,UKON,UA,6300967,47.05,31.916668,Nikolaev (Mykolaiv),Ukraine,,Europe/Kiev
2,5676,ODS,ODS,UKOO,UA,6300968,46.44101,30.676718,Odessa International,Ukraine,,Europe/Kiev
2,5927,OZH,OZH,UKDE,UA,6300955,47.8675,35.315834,Zaporozhye,Ukraine,,Europe/Zaporozhye
2,6174,PLV,PLV,UKHP,UA,7668509,49.583332,34.533333,Poltava,Ukraine,,Europe/Kiev
2,6499,QOF,IEV,,UA,0,0.0,0.0,Darnitsa Bus Station,Ukraine,,Europe/Kiev
2,6500,QOH,IEV,,UA,0,0.0,0.0,Hotel Rus Bus Station,Ukraine,,Europe/Kiev
2,6894,RWN,RWN,UKLR,UA,6300965,50.6,26.15,Rovno,Ukraine,,Europe/Kiev
2,7021,SEV,SEV,UKCS,UA,7731487,48.9,38.55,Severodoneck,Ukraine,,Europe/Kiev
3,7113,SIP,SIP,UKFF,UA,6300957,45.020657,33.99819,Simferopol,Ukraine,,Europe/Simferopol
2,7825,TNL,TNL,UKLT,UA,7668512,49.566666,25.6,Ternopol,Ukraine,,Europe/Kiev
2,8058,UCK,UCK,UKLC,UA,7668511,50.75,25.333332,Lutsk,Ukraine,,Europe/Kiev
2,8066,UDJ,UDJ,UKLU,UA,6300966,48.63762,22.273214,Uzhgorod,Ukraine,,Europe/Uzhgorod
3,8108,UKS,UKS,,UA,0,44.691666,33.576668,Belbek,Ukraine,,Europe/Simferopol
2,8143,UMY,UMY,UKHS,UA,7668510,50.933334,34.783333,Sumy,Ukraine,,Europe/Kiev
2,8314,VIN,VIN,UKWW,UA,7731601,49.233334,28.483334,Vinnica,Ukraine,,Europe/Kiev
2,8394,VSG,VSG,UKCW,UA,7668508,48.566666,39.333332,Lugansk,Ukraine,,Europe/Kiev
2,9966,ZTR,ZTR,UKKV,UA,8299599,50.25,28.65,Zhitomir Airport,Ukraine,,Europe/Kiev
2,10382,GML,,UKKM,UA,6300961,50.6035003,30.1919,Gostomel Airport,Ukraine,,
3,1993,EBB,EBB,HUEN,UG,6297374,0.045111,32.443184,Entebbe,Uganda,,Africa/Kampala
3,3532,JIN,JIN,HUJI,UG,6297377,0.456389,33.192223,Jinja,Uganda,,Africa/Kampala
3,3694,KBG,KBG,HUKF,UG,7668304,2.329444,31.49639,Kabalega Falls,Uganda,,Africa/Kampala
3,3734,KCU,KCU,HUMI,UG,6297382,1.683333,31.716667,Masindi,Uganda,,Africa/Kampala
3,4034,KSE,KSE,HUKS,UG,6297379,0.185556,30.100834,Kasese,Uganda,,Africa/Kampala
3,4683,MBQ,MBQ,HUMA,UG,6297381,-0.616667,30.65,Mbarara,Uganda,,Africa/Kampala
3,5917,OYG,OYG,,UG,7731379,3.65,31.716667,Moyo,Uganda,,Africa/Kampala
3,5939,PAF,PAF,HUPA,UG,226837,2.2,31.616667,Pakuba,Uganda,,Africa/Kampala
3,6861,RUA,RUA,HUAR,UG,6297373,3.033333,30.933332,Arua,Uganda,,Africa/Kampala
3,7338,SRT,SRT,HUSO,UG,6297384,1.7,33.61667,Soroti,Uganda,,Africa/Kampala
3,7914,TRY,TRY,HUTO,UG,6297385,0.7,34.183334,Tororo,Uganda,,Africa/Kampala
3,8128,ULU,ULU,HUGU,UG,6297376,2.783333,32.3,Gulu,Uganda,,Africa/Kampala
12,468,AWK,AWK,PWAK,UM,4041686,19.283333,166.63333,Wake Island,United States Minor Outlying Islands,,Pacific/Wake
-11,4743,MDY,MDY,PMDY,UM,5854944,28.2,-177.38333,Sand Island Field,United States Minor Outlying Islands,,Pacific/Midway
-5,5,AAF,AAF,KAAF,US,4146153,29.733334,-84.98333,Apalachicola Regional,United States,,America/New_York
-5,29,ABE,ABE,KABE,US,5200013,40.651573,-75.434364,Lehigh Valley International,United States,,America/New_York
-6,33,ABI,ABI,KABI,US,4669647,32.409443,-99.679726,Municipal,United States,,America/Chicago
-9,36,ABL,ABL,PAFM,US,5879298,67.0875,-157.84584,Ambler,United States,,America/Anchorage
-7,41,ABQ,ABQ,KABQ,US,5454724,35.049625,-106.617195,Albuquerque International,United States,505-244-7700,America/Denver
-6,42,ABR,ABR,KABR,US,5225860,45.4525,-98.42611,Municipal,United States,,America/Chicago
-5,49,ABY,ABY,KABY,US,4223821,31.532223,-84.19611,Dougherty County,United States,,America/New_York
-5,52,ACB,ACB,KACB,US,4985583,44.983334,-85.21667,Antrim County,United States,,America/Detroit
-5,59,ACK,ACK,KACK,US,4944927,41.256668,-70.05972,Nantucket Memorial,United States,,America/New_York
-6,66,ACT,ACT,KACT,US,4739545,31.609133,-97.22321,Municipal,United States,,America/Chicago
-8,68,ACV,ACV,KACV,US,5558955,40.970913,-124.106926,Arcata,United States,,America/Los_Angeles
-5,70,ACY,AIY,KACY,US,4500551,39.450703,-74.572235,Atlantic City International,United States,,America/New_York
-5,78,ADG,ADG,KADG,US,4999082,41.9,-84.03333,Lenawee County,United States,,America/Detroit
-10,82,ADK,ADK,PADK,US,6300161,51.88278,-176.64473,Adak Island Ns,United States,,America/Adak
-6,84,ADM,ADM,KADM,US,4529475,34.303055,-97.01945,Ardmore Municipal Airport,United States,,America/Chicago
-9,88,ADQ,ADQ,PADQ,US,5866583,57.755276,-152.51297,Kodiak Airport,United States,,America/Anchorage
-5,89,ADR,ADR,KPHH,US,4569376,33.45,-79.566666,Andrews,United States,,America/New_York
-6,90,ADS,DFW,KADS,US,4669829,32.783333,-97.3,Addison Airport,United States,,America/Chicago
-6,91,ADT,ADT,KADH,US,4529103,34.8,-96.666664,Ada Municipal,United States,,America/Chicago
-5,93,ADW,ADW,,US,0,38.816666,-76.86667,Andrews AFB,United States,,America/New_York
-9,99,AED,AED,,US,5879155,58.033333,-152.9,Aleneva,United States,,America/Anchorage
-6,105,AEL,AEL,KAEL,US,5016033,43.65,-93.36667,Albert Lea,United States,,America/Chicago
-9,110,AET,AET,PFAL,US,5879223,66.56167,-152.65834,Allakaket,United States,,America/Anchorage
-6,112,AEX,AEX,KAEX,US,8113669,31.321268,-92.53958,Alexandria International,United States,,America/Chicago
-7,116,AFF,COS,KAFF,US,5442475,38.833332,-104.7,USAF Academy Airstrip,United States,,America/Denver
-5,120,AFN,AFN,KAFN,US,5088066,42.833332,-72.066666,Municipal,United States,,America/New_York
-7,121,AFO,AFO,KAFO,US,5816866,42.733334,-110.933334,Municipal,United States,,America/Denver
-6,125,AFW,DFW,KAFW,US,4691932,32.986668,-97.316666,Fort Worth Alliance,United States,,America/Chicago
-5,130,AGC,PIT,KAGC,US,5178041,40.35472,-79.93,Allegheny County,United States,,America/New_York
-9,141,AGN,AGN,PAGN,US,5844374,57.503887,-134.58333,Angoon,United States,,America/Juneau
-6,142,AGO,AGO,KAGO,US,4120332,33.266666,-93.23333,Municipal,United States,,America/Chicago
-5,145,AGS,AGS,KAGS,US,4185424,33.373665,-81.973434,Bush Field,United States,,America/New_York
-8,154,AHC,AHC,,US,5565015,40.15,-120.13333,Amedee AAF,United States,,America/Los_Angeles
-6,155,AHD,ADM,K1F0,US,4529471,34.166668,-97.13333,Downtown,United States,,America/Chicago
-6,157,AHF,AHF,,US,5063104,40.3,-99.9,Municipal,United States,,America/Chicago
-6,158,AHH,AHH,KAHH,US,5243875,45.3,-92.35,Municipal,United States,,America/Chicago
-8,161,AHM,AHM,,US,0,0.0,0.0,Sumner Parker Field,United States,,America/Los_Angeles
-5,162,AHN,AHN,KAHN,US,4180419,33.95195,-83.32472,Athens-Ben Epps,United States,,America/New_York
-7,169,AIA,AIA,KAIA,US,5693178,42.051666,-102.80666,Alliance,United States,,America/Denver
-9,170,AIB,AIB,,US,8299096,56.233334,-132.38333,Anita Bay,United States,,America/Sitka
-5,172,AID,AID,KAID,US,4917602,40.166668,-85.683334,Municipal,United States,,America/Indiana/Indianapolis
-5,178,AIK,AIK,KAIK,US,4569089,33.566666,-81.71667,Municipal,United States,,America/New_York
-9,181,AIN,AIN,PAWT,US,5877544,70.63333,-160.03334,Wainwright,United States,,America/Anchorage
