status,type,aircraft.icao24,aircraft.icaoCode,aircraft.regNumber,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared
landed,arrival,AC4DFB,B738,N892NN,QF,QFA,Qantas,2025-11-13T19:50:00.000,2025-11-13T19:50:00.000,D30,,2025-11-13T19:50:00.000,,D29,DFW,KDFW,2025-11-13T20:10:00.000,D,aa,aal,american airlines,aa2712,aal2712,2712,2025-11-13T19:07:00.000,2025-11-13T19:07:00.000,,12,2025-11-13T19:07:00.000,2025-11-13T18:55:00.000,30,AUS,KAUS,2025-11-13T18:55:00.000,,QF3136,QFA3136,3136,
landed,arrival,A3D4ED,B738,N346PR,AA,AAL,American Airlines,2025-11-13T21:10:00.000,2025-11-13T21:10:00.000,A29,,2025-11-13T21:10:00.000,2025-11-13T21:04:00.000,A35,DFW,KDFW,2025-11-13T21:45:00.000,A,,,,,,,2025-11-13T20:26:00.000,2025-11-13T20:26:00.000,,,2025-11-13T20:26:00.000,2025-11-13T20:30:00.000,24,AUS,KAUS,2025-11-13T20:30:00.000,,AA3277,AAL3277,3277,
landed,arrival,ABFB46,B738,N871NN,QF,QFA,Qantas,2025-11-13T17:46:00.000,2025-11-13T17:46:00.000,A16,,2025-11-13T17:46:00.000,,A18,DFW,KDFW,2025-11-13T18:10:00.000,A,aa,aal,american airlines,aa2610,aal2610,2610,2025-11-13T17:04:00.000,2025-11-13T17:04:00.000,,4,2025-11-13T17:04:00.000,2025-11-13T17:00:00.000,28,AUS,KAUS,2025-11-13T17:00:00.000,,QF4337,QFA4337,4337,
landed,arrival,A9B43F,A319,N724UW,GF,GFA,Gulf Air,2025-11-13T18:20:00.000,2025-11-13T18:20:00.000,B5,,2025-11-13T18:20:00.000,,B12,DFW,KDFW,2025-11-13T18:50:00.000,B,aa,aal,american airlines,aa1697,aal1697,1697,2025-11-13T17:39:00.000,2025-11-13T17:39:00.000,,4,2025-11-13T17:39:00.000,2025-11-13T17:55:00.000,34,AUS,KAUS,2025-11-13T17:36:00.000,,GF4374,GFA4374,4374,
landed,arrival,A9B43F,A319,N724UW,QF,QFA,Qantas,2025-11-13T18:20:00.000,2025-11-13T18:20:00.000,B5,,2025-11-13T18:20:00.000,,B12,DFW,KDFW,2025-11-13T18:50:00.000,B,aa,aal,american airlines,aa1697,aal1697,1697,2025-11-13T17:39:00.000,2025-11-13T17:39:00.000,,4,2025-11-13T17:39:00.000,2025-11-13T17:55:00.000,34,AUS,KAUS,2025-11-13T17:36:00.000,,QF4414,QFA4414,4414,
landed,arrival,AC4DFB,B738,N892NN,FJ,FJI,Fiji Airways,2025-11-13T19:50:00.000,2025-11-13T19:50:00.000,D30,,2025-11-13T19:50:00.000,,D29,DFW,KDFW,2025-11-13T20:10:00.000,D,aa,aal,american airlines,aa2712,aal2712,2712,2025-11-13T19:07:00.000,2025-11-13T19:07:00.000,,12,2025-11-13T19:07:00.000,2025-11-13T18:55:00.000,30,AUS,KAUS,2025-11-13T18:55:00.000,,FJ5088,FJI5088,5088,
landed,arrival,ABFB46,B738,N871NN,G3,GLO,Gol,2025-11-13T17:46:00.000,2025-11-13T17:46:00.000,A16,,2025-11-13T17:46:00.000,,A18,DFW,KDFW,2025-11-13T18:10:00.000,A,aa,aal,american airlines,aa2610,aal2610,2610,2025-11-13T17:04:00.000,2025-11-13T17:04:00.000,,4,2025-11-13T17:04:00.000,2025-11-13T17:00:00.000,28,AUS,KAUS,2025-11-13T17:00:00.000,,G36072,GLO6072,6072,
landed,arrival,A9B43F,A319,N724UW,AS,JAG,AlphaSky,2025-11-13T18:20:00.000,2025-11-13T18:20:00.000,B5,,2025-11-13T18:20:00.000,,B12,DFW,KDFW,2025-11-13T18:50:00.000,B,aa,aal,american airlines,aa1697,aal1697,1697,2025-11-13T17:39:00.000,2025-11-13T17:39:00.000,,4,2025-11-13T17:39:00.000,2025-11-13T17:55:00.000,34,AUS,KAUS,2025-11-13T17:36:00.000,,AS6265,JAG6265,6265,
landed,arrival,ABFB46,B738,N871NN,GF,GFA,Gulf Air,2025-11-13T17:46:00.000,2025-11-13T17:46:00.000,A16,,2025-11-13T17:46:00.000,,A18,DFW,KDFW,2025-11-13T18:10:00.000,A,aa,aal,american airlines,aa2610,aal2610,2610,2025-11-13T17:04:00.000,2025-11-13T17:04:00.000,,4,2025-11-13T17:04:00.000,2025-11-13T17:00:00.000,28,AUS,KAUS,2025-11-13T17:00:00.000,,GF6430,GFA6430,6430,
landed,arrival,ABFB46,B738,N871NN,BA,BAW,British Airways,2025-11-13T17:46:00.000,2025-11-13T17:46:00.000,A16,,2025-11-13T17:46:00.000,,A18,DFW,KDFW,2025-11-13T18:10:00.000,A,aa,aal,american airlines,aa2610,aal2610,2610,2025-11-13T17:04:00.000,2025-11-13T17:04:00.000,,4,2025-11-13T17:04:00.000,2025-11-13T17:00:00.000,28,AUS,KAUS,2025-11-13T17:00:00.000,,BA6505,BAW6505,6505,
landed,arrival,AC4DFB,B738,N892NN,BA,BAW,British Airways,2025-11-13T19:50:00.000,2025-11-13T19:50:00.000,D30,,2025-11-13T19:50:00.000,,D29,DFW,KDFW,2025-11-13T20:10:00.000,D,aa,aal,american airlines,aa2712,aal2712,2712,2025-11-13T19:07:00.000,2025-11-13T19:07:00.000,,12,2025-11-13T19:07:00.000,2025-11-13T18:55:00.000,30,AUS,KAUS,2025-11-13T18:55:00.000,,BA6598,BAW6598,6598,
landed,arrival,A3D4ED,B738,N346PR,BA,BAW,British Airways,2025-11-13T21:10:00.000,2025-11-13T21:10:00.000,A29,,2025-11-13T21:10:00.000,2025-11-13T21:04:00.000,A35,DFW,KDFW,2025-11-13T21:45:00.000,A,aa,aal,american airlines,aa3277,aal3277,3277,2025-11-13T20:26:00.000,2025-11-13T20:26:00.000,,,2025-11-13T20:26:00.000,2025-11-13T20:30:00.000,24,AUS,KAUS,2025-11-13T20:30:00.000,,BA6729,BAW6729,6729,
landed,arrival,A9B43F,A319,N724UW,QR,QTR,Qatar Airways,2025-11-13T18:20:00.000,2025-11-13T18:20:00.000,B5,,2025-11-13T18:20:00.000,,B12,DFW,KDFW,2025-11-13T18:50:00.000,B,aa,aal,american airlines,aa1697,aal1697,1697,2025-11-13T17:39:00.000,2025-11-13T17:39:00.000,,4,2025-11-13T17:39:00.000,2025-11-13T17:55:00.000,34,AUS,KAUS,2025-11-13T17:36:00.000,,QR7768,QTR7768,7768,
landed,arrival,AC4DFB,B738,N892NN,QR,QTR,Qatar Airways,2025-11-13T19:50:00.000,2025-11-13T19:50:00.000,D30,,2025-11-13T19:50:00.000,,D29,DFW,KDFW,2025-11-13T20:10:00.000,D,aa,aal,american airlines,aa2712,aal2712,2712,2025-11-13T19:07:00.000,2025-11-13T19:07:00.000,,12,2025-11-13T19:07:00.000,2025-11-13T18:55:00.000,30,AUS,KAUS,2025-11-13T18:55:00.000,,QR9377,QTR9377,9377,
scheduled,arrival,ABCA00,B738,N859NN,AA,AAL,American Airlines,,,C25,,,,C27,DFW,KDFW,2025-11-14T07:16:00.000,C,,,,,,,,,,,,2025-11-14T06:00:00.000,28,AUS,KAUS,2025-11-14T06:00:00.000,,AA1658,AAL1658,1658,
scheduled,arrival,AD34B4,B738,N950AN,AA,AAL,American Airlines,,,A29,,,,A36,DFW,KDFW,2025-11-14T06:15:00.000,A,,,,,,,,,,,,2025-11-14T05:01:00.000,24,AUS,KAUS,2025-11-14T05:01:00.000,,AA2563,AAL2563,2563,
scheduled,arrival,AD34B4,B738,N950AN,AS,JAG,AlphaSky,,,A29,,,,A36,DFW,KDFW,2025-11-14T06:15:00.000,A,aa,aal,american airlines,aa2563,aal2563,2563,,,,,,2025-11-14T05:01:00.000,24,AUS,KAUS,2025-11-14T05:01:00.000,,AS4199,JAG4199,4199,
scheduled,arrival,ABCA00,B738,N859NN,JL,JTL,Jet Linx Aviation,,,C25,,,,C27,DFW,KDFW,2025-11-14T07:16:00.000,C,aa,aal,american airlines,aa1658,aal1658,1658,,,,,,2025-11-14T06:00:00.000,28,AUS,KAUS,2025-11-14T06:00:00.000,,JL7235,JTL7235,7235,
landed,arrival,A9D44C,A319,N732US,AA,AAL,American Airlines,2025-11-13T17:44:00.000,2025-11-13T17:44:00.000,C25,,2025-11-13T17:44:00.000,,C24,DFW,KDFW,2025-11-13T18:02:00.000,C,,,,,,,2025-11-13T16:31:00.000,2025-11-13T16:31:00.000,,12,2025-11-13T16:31:00.000,2025-11-13T16:19:00.000,8,AVL,KAVL,2025-11-13T16:19:00.000,,AA2718,AAL2718,2718,
landed,arrival,A9D44C,A319,N732US,QR,QTR,Qatar Airways,2025-11-13T17:44:00.000,2025-11-13T17:44:00.000,C25,,2025-11-13T17:44:00.000,,C24,DFW,KDFW,2025-11-13T18:02:00.000,C,aa,aal,american airlines,aa2718,aal2718,2718,2025-11-13T16:31:00.000,2025-11-13T16:31:00.000,,12,2025-11-13T16:31:00.000,2025-11-13T16:19:00.000,8,AVL,KAVL,2025-11-13T16:19:00.000,,QR9212,QTR9212,9212,
landed,arrival,ADC65E,B738,N987NN,AA,AAL,American Airlines,2025-11-13T20:55:00.000,2025-11-13T20:55:00.000,D29,,2025-11-13T20:55:00.000,,D25,DFW,KDFW,2025-11-13T21:43:00.000,D,,,,,,,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,,2025-11-13T18:28:00.000,2025-11-13T18:30:00.000,A28,BDL,KBDL,2025-11-13T18:30:00.000,,AA1367,AAL1367,1367,
landed,arrival,ADC65E,B738,N987NN,AS,JAG,AlphaSky,2025-11-13T20:55:00.000,2025-11-13T20:55:00.000,D29,,2025-11-13T20:55:00.000,,D25,DFW,KDFW,2025-11-13T21:43:00.000,D,aa,aal,american airlines,aa1367,aal1367,1367,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,,2025-11-13T18:28:00.000,2025-11-13T18:30:00.000,A28,BDL,KBDL,2025-11-13T18:30:00.000,,AS4050,JAG4050,4050,
landed,arrival,ADC65E,B738,N987NN,QR,QTR,Qatar Airways,2025-11-13T20:55:00.000,2025-11-13T20:55:00.000,D29,,2025-11-13T20:55:00.000,,D25,DFW,KDFW,2025-11-13T21:43:00.000,D,aa,aal,american airlines,aa1367,aal1367,1367,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,,2025-11-13T18:28:00.000,2025-11-13T18:30:00.000,A28,BDL,KBDL,2025-11-13T18:30:00.000,,QR9373,QTR9373,9373,
landed,arrival,A32893,B38M,N302US,AA,AAL,American Airlines,2025-11-13T20:42:00.000,2025-11-13T20:42:00.000,,,2025-11-13T20:42:00.000,,,DFW,KDFW,2025-11-13T21:05:00.000,B,,,,,,,2025-11-13T15:27:00.000,2025-11-13T15:27:00.000,,27,2025-11-13T15:27:00.000,,,BFI,KBFI,2025-11-13T15:00:00.000,,AA9826,AAL9826,9826,
scheduled,arrival,,,,AA,AAL,American Airlines,,,,,,,,DFW,KDFW,2025-11-13T20:48:00.000,A,,,,,,,,,,7,,2025-11-13T15:07:00.000,,BFI,KBFI,2025-11-13T15:00:00.000,,AA9826,AAL9826,9826,
landed,arrival,AB0971,A319,N810AW,QR,QTR,Qatar Airways,2025-11-13T21:16:00.000,2025-11-13T21:16:00.000,D16,,2025-11-13T21:16:00.000,2025-11-13T21:11:00.000,D20,DFW,KDFW,2025-11-13T21:32:00.000,D,aa,aal,american airlines,aa3139,aal3139,3139,2025-11-13T19:34:00.000,2025-11-13T19:34:00.000,,19,2025-11-13T19:34:00.000,2025-11-13T19:15:00.000,B4,BHM,KBHM,2025-11-13T19:15:00.000,,QR2687,QTR2687,2687,
landed,arrival,AB0971,A319,N810AW,AA,AAL,American Airlines,2025-11-13T21:16:00.000,2025-11-13T21:16:00.000,D16,,2025-11-13T21:16:00.000,2025-11-13T21:11:00.000,D20,DFW,KDFW,2025-11-13T21:32:00.000,D,,,,,,,2025-11-13T19:34:00.000,2025-11-13T19:34:00.000,,19,2025-11-13T19:34:00.000,2025-11-13T19:15:00.000,B4,BHM,KBHM,2025-11-13T19:15:00.000,,AA3139,AAL3139,3139,
landed,arrival,A89F62,A320,N655AW,AA,AAL,American Airlines,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,,,,,,,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,AA3191,AAL3191,3191,
landed,arrival,A89F62,A320,N655AW,GF,GFA,Gulf Air,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,GF4365,GFA4365,4365,
landed,arrival,A89F62,A320,N655AW,IB,IBE,Iberia,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,IB4683,IBE4683,4683,
landed,arrival,AB0971,A319,N810AW,AS,JAG,AlphaSky,2025-11-13T21:16:00.000,2025-11-13T21:16:00.000,D16,,2025-11-13T21:16:00.000,2025-11-13T21:11:00.000,D20,DFW,KDFW,2025-11-13T21:32:00.000,D,aa,aal,american airlines,aa3139,aal3139,3139,2025-11-13T19:34:00.000,2025-11-13T19:34:00.000,,19,2025-11-13T19:34:00.000,2025-11-13T19:15:00.000,B4,BHM,KBHM,2025-11-13T19:15:00.000,,AS4773,JAG4773,4773,
landed,arrival,A89F62,A320,N655AW,QF,QFA,Qantas,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,QF4773,QFA4773,4773,
landed,arrival,A89F62,A320,N655AW,AS,JAG,AlphaSky,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,AS6098,JAG6098,6098,
landed,arrival,A89F62,A320,N655AW,BA,BAW,British Airways,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,BA6985,BAW6985,6985,
landed,arrival,AB0971,A319,N810AW,IB,IBE,Iberia,2025-11-13T21:16:00.000,2025-11-13T21:16:00.000,D16,,2025-11-13T21:16:00.000,2025-11-13T21:11:00.000,D20,DFW,KDFW,2025-11-13T21:32:00.000,D,aa,aal,american airlines,aa3139,aal3139,3139,2025-11-13T19:34:00.000,2025-11-13T19:34:00.000,,19,2025-11-13T19:34:00.000,2025-11-13T19:15:00.000,B4,BHM,KBHM,2025-11-13T19:15:00.000,,IB8152,IBE8152,8152,
landed,arrival,A89F62,A320,N655AW,QR,QTR,Qatar Airways,2025-11-13T20:03:00.000,2025-11-13T20:03:00.000,C4,34,2025-11-13T20:03:00.000,2025-11-13T20:01:00.000,C4,DFW,KDFW,2025-11-13T19:29:00.000,C,aa,aal,american airlines,aa3191,aal3191,3191,2025-11-13T18:28:00.000,2025-11-13T18:28:00.000,,70,2025-11-13T18:28:00.000,2025-11-13T17:19:00.000,B4,BHM,KBHM,2025-11-13T17:19:00.000,,QR9453,QTR9453,9453,
scheduled,arrival,A7B8A1,CRJ9,N597NN,AS,JAG,AlphaSky,,,E38,,,,E37B,DFW,KDFW,2025-11-14T07:24:00.000,E,aa,aal,american airlines,aa5520,aal5520,5520,,,,,,2025-11-14T05:03:00.000,B1,BHM,KBHM,2025-11-14T05:03:00.000,,AS4132,JAG4132,4132,
scheduled,arrival,A7B8A1,CRJ9,N597NN,IB,IBE,Iberia,,,E38,,,,E37B,DFW,KDFW,2025-11-14T07:24:00.000,E,aa,aal,american airlines,aa5520,aal5520,5520,,,,,,2025-11-14T05:03:00.000,B1,BHM,KBHM,2025-11-14T05:03:00.000,,IB4155,IBE4155,4155,
scheduled,arrival,A7B8A1,CRJ9,N597NN,AA,AAL,American Airlines,,,E38,,,,E37B,DFW,KDFW,2025-11-14T07:24:00.000,E,,,,,,,,,,,,2025-11-14T05:03:00.000,B1,BHM,KBHM,2025-11-14T05:03:00.000,,AA5520,AAL5520,5520,
scheduled,arrival,A7B8A1,CRJ9,N597NN,JL,JTL,Jet Linx Aviation,,,E38,,,,E37B,DFW,KDFW,2025-11-14T07:24:00.000,E,aa,aal,american airlines,aa5520,aal5520,5520,,,,,,2025-11-14T05:03:00.000,B1,BHM,KBHM,2025-11-14T05:03:00.000,,JL7287,JTL7287,7287,
landed,arrival,AA763F,A319,N773XF,BA,BAW,British Airways,2025-11-13T18:34:00.000,2025-11-13T18:34:00.000,D8,2,2025-11-13T18:34:00.000,2025-11-13T18:31:00.000,D37,DFW,KDFW,2025-11-13T18:33:00.000,D,aa,aal,american airlines,aa2907,aal2907,2907,2025-11-13T16:41:00.000,2025-11-13T16:41:00.000,,36,2025-11-13T16:41:00.000,2025-11-13T16:05:00.000,2,BJX,MMLO,2025-11-13T16:05:00.000,,BA1700,BAW1700,1700,
landed,arrival,AA763F,A319,N773XF,QR,QTR,Qatar Airways,2025-11-13T18:34:00.000,2025-11-13T18:34:00.000,D8,2,2025-11-13T18:34:00.000,2025-11-13T18:31:00.000,D37,DFW,KDFW,2025-11-13T18:33:00.000,D,aa,aal,american airlines,aa2907,aal2907,2907,2025-11-13T16:41:00.000,2025-11-13T16:41:00.000,,36,2025-11-13T16:41:00.000,2025-11-13T16:05:00.000,2,BJX,MMLO,2025-11-13T16:05:00.000,,QR2293,QTR2293,2293,
landed,arrival,AA763F,A319,N773XF,AA,AAL,American Airlines,2025-11-13T18:34:00.000,2025-11-13T18:34:00.000,D8,2,2025-11-13T18:34:00.000,2025-11-13T18:31:00.000,D37,DFW,KDFW,2025-11-13T18:33:00.000,D,,,,,,,2025-11-13T16:41:00.000,2025-11-13T16:41:00.000,,36,2025-11-13T16:41:00.000,2025-11-13T16:05:00.000,2,BJX,MMLO,2025-11-13T16:05:00.000,,AA2907,AAL2907,2907,
landed,arrival,A24EF0,E75L,N248NN,QR,QTR,Qatar Airways,2025-11-13T17:36:00.000,2025-11-13T17:36:00.000,B5,,2025-11-13T17:36:00.000,,B4,DFW,KDFW,2025-11-13T18:04:00.000,B,aa,aal,american airlines,aa3404,aal3404,3404,2025-11-13T15:53:00.000,2025-11-13T15:53:00.000,,17,2025-11-13T15:53:00.000,2025-11-13T15:37:00.000,5,BMI,KBMI,2025-11-13T15:37:00.000,,QR2255,QTR2255,2255,
landed,arrival,A24EF0,E75L,N248NN,AA,AAL,American Airlines,2025-11-13T17:36:00.000,2025-11-13T17:36:00.000,B5,,2025-11-13T17:36:00.000,,B4,DFW,KDFW,2025-11-13T18:04:00.000,B,,,,,,,2025-11-13T15:53:00.000,2025-11-13T15:53:00.000,,17,2025-11-13T15:53:00.000,2025-11-13T15:37:00.000,5,BMI,KBMI,2025-11-13T15:37:00.000,,AA3404,AAL3404,3404,
landed,arrival,ACB9ED,A321,N919US,BA,BAW,British Airways,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,aa,aal,american airlines,aa2244,aal2244,2244,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,BA1704,BAW1704,1704,
landed,arrival,ACB9ED,A321,N919US,AA,AAL,American Airlines,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,,,,,,,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,AA2244,AAL2244,2244,
landed,arrival,ACF492,B738,N934AN,AA,AAL,American Airlines,2025-11-13T21:53:00.000,2025-11-13T21:53:00.000,C15,3,2025-11-13T21:53:00.000,2025-11-13T21:48:00.000,C19,DFW,KDFW,2025-11-13T21:50:00.000,C,,,,,,,2025-11-13T20:19:00.000,2025-11-13T20:19:00.000,,43,2025-11-13T20:19:00.000,2025-11-13T19:37:00.000,C16,BNA,KBNA,2025-11-13T19:37:00.000,,AA2488,AAL2488,2488,
landed,arrival,ACB9ED,A321,N919US,GF,GFA,Gulf Air,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,aa,aal,american airlines,aa2244,aal2244,2244,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,GF4283,GFA4283,4283,
landed,arrival,ACB9ED,A321,N919US,QF,QFA,Qantas,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,aa,aal,american airlines,aa2244,aal2244,2244,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,QF4417,QFA4417,4417,
landed,arrival,ACB9ED,A321,N919US,AS,JAG,AlphaSky,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,aa,aal,american airlines,aa2244,aal2244,2244,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,AS4479,JAG4479,4479,
landed,arrival,ACF492,B738,N934AN,AS,JAG,AlphaSky,2025-11-13T21:53:00.000,2025-11-13T21:53:00.000,C15,3,2025-11-13T21:53:00.000,2025-11-13T21:48:00.000,C19,DFW,KDFW,2025-11-13T21:50:00.000,C,aa,aal,american airlines,aa2488,aal2488,2488,2025-11-13T20:19:00.000,2025-11-13T20:19:00.000,,43,2025-11-13T20:19:00.000,2025-11-13T19:37:00.000,C16,BNA,KBNA,2025-11-13T19:37:00.000,,AS6574,JAG6574,6574,
landed,arrival,ACF492,B738,N934AN,QR,QTR,Qatar Airways,2025-11-13T21:53:00.000,2025-11-13T21:53:00.000,C15,3,2025-11-13T21:53:00.000,2025-11-13T21:48:00.000,C19,DFW,KDFW,2025-11-13T21:50:00.000,C,aa,aal,american airlines,aa2488,aal2488,2488,2025-11-13T20:19:00.000,2025-11-13T20:19:00.000,,43,2025-11-13T20:19:00.000,2025-11-13T19:37:00.000,C16,BNA,KBNA,2025-11-13T19:37:00.000,,QR9189,QTR9189,9189,
landed,arrival,ACB9ED,A321,N919US,QR,QTR,Qatar Airways,2025-11-13T19:19:00.000,2025-11-13T19:19:00.000,C15,,2025-11-13T19:19:00.000,2025-11-13T19:18:00.000,C20,DFW,KDFW,2025-11-13T19:43:00.000,C,aa,aal,american airlines,aa2244,aal2244,2244,2025-11-13T17:37:00.000,2025-11-13T17:37:00.000,,11,2025-11-13T17:37:00.000,2025-11-13T17:27:00.000,C19,BNA,KBNA,2025-11-13T17:27:00.000,,QR9644,QTR9644,9644,
scheduled,arrival,A8AA87,A320,N658AW,AA,AAL,American Airlines,,,A16,,,,A19,DFW,KDFW,2025-11-14T07:16:00.000,A,,,,,,,,,,16,,2025-11-14T05:16:00.000,T2,BNA,KBNA,2025-11-14T05:00:00.000,,AA1286,AAL1286,1286,
scheduled,arrival,A8AA87,A320,N658AW,AS,JAG,AlphaSky,,,A16,,,,A19,DFW,KDFW,2025-11-14T07:16:00.000,A,aa,aal,american airlines,aa1286,aal1286,1286,,,,16,,2025-11-14T05:16:00.000,T2,BNA,KBNA,2025-11-14T05:00:00.000,,AS6676,JAG6676,6676,
active,arrival,A33EB5,B38M,N308TB,AA,AAL,American Airlines,,,CUST,,,2025-11-14T04:57:00.000,D22,DFW,KDFW,2025-11-14T05:08:00.000,D,,,,,,,2025-11-14T00:56:00.000,2025-11-14T00:56:00.000,,61,2025-11-14T00:56:00.000,2025-11-14T00:55:00.000,A11,BOG,SKBO,2025-11-13T23:55:00.000,1,AA1122,AAL1122,1122,
landed,arrival,A0CC06,A321,N150UW,AA,AAL,American Airlines,2025-11-13T20:58:00.000,2025-11-13T20:58:00.000,C4,,2025-11-13T20:58:00.000,,C8,DFW,KDFW,2025-11-13T21:43:00.000,C,,,,,,,2025-11-13T18:17:00.000,2025-11-13T18:17:00.000,,11,2025-11-13T18:17:00.000,2025-11-13T18:06:00.000,B17,BOS,KBOS,2025-11-13T18:06:00.000,B,AA1148,AAL1148,1148,
landed,arrival,A39D9B,BCS3,N332DU,DL,DAL,Delta Air Lines,2025-11-13T22:37:00.000,2025-11-13T22:37:00.000,E14,,2025-11-13T22:37:00.000,2025-11-13T22:35:00.000,E12,DFW,KDFW,2025-11-13T23:26:00.000,E,,,,,,,2025-11-13T19:55:00.000,2025-11-13T19:55:00.000,,6,2025-11-13T19:55:00.000,2025-11-13T19:50:00.000,A6,BOS,KBOS,2025-11-13T19:50:00.000,A,DL2305,DAL2305,2305,
